S3	7695.00	205.00	9.00	7909.00
S3	7425.00	204.00	12.00	7641.00
S3	7222.00	202.00	10.00	7434.00
S3	8781.00	167.00	9.00	8957.00
S3	7427.00	212.00	10.00	7649.00
S3	7967.00	169.00	9.00	8145.00
S3	7729.00	195.00	12.00	7936.00
S3	7874.00	225.00	9.00	8108.00
S3	8478.00	226.00	10.00	8714.00
S3	8524.00	211.00	14.00	8749.00
S3	8560.00	209.00	9.00	8778.00
S3	8117.00	181.00	10.00	8308.00
S3	8808.00	213.00	14.00	9035.00
S3	8349.00	189.00	11.00	8549.00
S3	7840.00	208.00	11.00	8059.00
S3	8025.00	231.00	10.00	8266.00
S3	8481.00	198.00	10.00	8689.00
S3	8142.00	219.00	9.00	8370.00
S3	8180.00	211.00	16.00	8407.00
S3	8029.00	195.00	13.00	8237.00
S3	8475.00	215.00	10.00	8700.00
S3	8348.00	201.00	12.00	8561.00
S3	8518.00	220.00	14.00	8752.00
S3	8151.00	195.00	11.00	8357.00
S3	8534.00	235.00	11.00	8780.00
S3	8193.00	187.00	12.00	8392.00
S3	8234.00	226.00	15.00	8475.00
S3	8255.00	189.00	13.00	8457.00
S3	9325.00	252.00	11.00	9588.00
S3	8562.00	202.00	11.00	8775.00
S3	8346.00	223.00	12.00	8581.00
S3	8552.00	247.00	13.00	8812.00
S3	9064.00	238.00	12.00	9314.00
S3	10466.00	252.00	12.00	10730.00
S3	8769.00	191.00	14.00	8974.00
S3	9013.00	232.00	16.00	9261.00
S3	8770.00	212.00	12.00	8994.00
S3	8937.00	217.00	16.00	9170.00
S3	8669.00	229.00	11.00	8909.00
S3	11137.00	229.00	15.00	11381.00
S3	8722.00	231.00	11.00	8964.00
S3	9034.00	245.00	20.00	9299.00
S3	9205.00	202.00	12.00	9419.00
S3	8814.00	223.00	16.00	9053.00
S3	9020.00	209.00	12.00	9241.00
S3	9367.00	240.00	18.00	9625.00
S3	8992.00	218.00	11.00	9221.00
S3	9439.00	226.00	16.00	9681.00
S3	9565.00	225.00	13.00	9803.00
S3	10155.00	230.00	16.00	10401.00
S3	8879.00	204.00	11.00	9094.00
S3	9075.00	243.00	16.00	9334.00
S3	9258.00	190.00	11.00	9459.00
S3	9055.00	227.00	16.00	9298.00
S3	9499.00	196.00	11.00	9706.00
S3	8921.00	246.00	16.00	9183.00
S3	8860.00	203.00	12.00	9075.00
S3	9416.00	254.00	17.00	9687.00
S3	9623.00	199.00	12.00	9834.00
S3	9060.00	285.00	12.00	9357.00
S3	9397.00	274.00	14.00	9685.00
S3	11809.00	278.00	12.00	12099.00
S3	10046.00	198.00	12.00	10256.00
S3	10541.00	243.00	12.00	10796.00
S3	10109.00	200.00	12.00	10321.00
S3	9483.00	283.00	14.00	9780.00
S3	10951.00	207.00	12.00	11170.00
S3	9533.00	278.00	17.00	9828.00
S3	9863.00	203.00	12.00	10078.00
S3	9999.00	267.00	16.00	10282.00
S3	9820.00	205.00	12.00	10037.00
S3	9782.00	287.00	13.00	10082.00
S3	9929.00	215.00	17.00	10161.00
S3	11472.00	264.00	13.00	11749.00
S3	10433.00	210.00	12.00	10655.00
S3	10530.00	290.00	14.00	10834.00
S3	10143.00	220.00	13.00	10376.00
S3	9642.00	269.00	12.00	9923.00
S3	11248.00	243.00	13.00	11504.00
S3	9727.00	318.00	13.00	10058.00
S3	10237.00	296.00	16.00	10549.00
S3	9894.00	288.00	12.00	10194.00
S3	9882.00	301.00	21.00	10204.00
S3	9893.00	278.00	13.00	10184.00
S3	10091.00	228.00	14.00	10333.00
S3	10517.00	249.00	16.00	10782.00
S3	10570.00	215.00	13.00	10798.00
S3	10223.00	299.00	13.00	10535.00
