Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** S3 SUM ***
TreeDB+S3	1.22	0.28	0.00	1.50
TreeDB+S3	1.30	0.26	0.00	1.57
TreeDB+S3	1.29	0.42	0.00	1.72
TreeDB+S3	1.28	0.27	0.00	1.54
TreeDB+S3	1.34	0.43	0.00	1.77
TreeDB+S3	1.24	0.25	0.00	1.50
TreeDB+S3	1.36	0.27	0.00	1.63
TreeDB+S3	1.30	0.25	0.00	1.55
TreeDB+S3	1.29	0.28	0.00	1.57
TreeDB+S3	1.32	0.26	0.00	1.57
TreeDB+S3	1.31	0.26	0.00	1.56
TreeDB+S3	1.28	0.26	0.00	1.54
TreeDB+S3	1.26	0.25	0.00	1.52
TreeDB+S3	2.33	0.27	0.00	2.60
TreeDB+S3	1.23	0.26	0.00	1.49
TreeDB+S3	1.23	0.28	0.00	1.51
TreeDB+S3	1.27	0.26	0.00	1.53
TreeDB+S3	1.30	0.25	0.00	1.56
TreeDB+S3	1.34	0.27	0.00	1.62
TreeDB+S3	1.28	0.26	0.00	1.54
TreeDB+S3	1.31	0.25	0.00	1.57
TreeDB+S3	1.31	0.35	0.00	1.67
TreeDB+S3	1.41	0.31	0.00	1.72
TreeDB+S3	1.34	0.27	0.00	1.61
TreeDB+S3	1.29	0.25	0.00	1.55
TreeDB+S3	1.41	0.40	0.00	1.81
TreeDB+S3	1.39	0.26	0.00	1.65
TreeDB+S3	1.35	0.26	0.00	1.62
TreeDB+S3	1.33	0.26	0.00	1.60
TreeDB+S3	1.35	0.30	0.00	1.65
TreeDB+S3	1.40	0.32	0.00	1.72
TreeDB+S3	1.31	0.25	0.00	1.56
TreeDB+S3	1.26	0.25	0.00	1.51
TreeDB+S3	1.27	0.28	0.00	1.55
TreeDB+S3	1.36	0.29	0.00	1.66
TreeDB+S3	1.33	0.38	0.00	1.70
TreeDB+S3	1.37	0.44	0.00	1.82
TreeDB+S3	1.39	0.41	0.00	1.80
TreeDB+S3	1.19	0.25	0.00	1.44
TreeDB+S3	1.29	0.29	0.00	1.58
TreeDB+S3	1.33	0.36	0.00	1.69
TreeDB+S3	1.37	0.28	0.00	1.65
TreeDB+S3	1.37	0.43	0.00	1.80
TreeDB+S3	1.35	0.28	0.00	1.63
TreeDB+S3	1.25	0.26	0.00	1.50
TreeDB+S3	1.41	0.25	0.00	1.66
TreeDB+S3	1.32	0.26	0.00	1.58
TreeDB+S3	1.48	0.31	0.00	1.79
TreeDB+S3	1.31	0.26	0.00	1.57
TreeDB+S3	2.53	0.26	0.00	2.80
TreeDB+S3	1.34	0.27	0.00	1.60
TreeDB+S3	1.32	0.27	0.00	1.58
TreeDB+S3	1.24	0.28	0.00	1.52
TreeDB+S3	1.33	0.26	0.00	1.60
TreeDB+S3	1.24	0.25	0.00	1.49
TreeDB+S3	1.44	0.30	0.00	1.73
TreeDB+S3	1.30	0.27	0.00	1.57

*** TreeDB Order-Revealing Encryption MAX ***
TreeDB+S3	1.34	0.13	0.00	1.48
TreeDB+S3	1.27	0.11	0.00	1.38
TreeDB+S3	1.17	0.72	0.00	1.89
TreeDB+S3	1.16	0.09	0.00	1.25
TreeDB+S3	1.15	0.10	0.00	1.25
TreeDB+S3	1.13	0.09	0.00	1.22
TreeDB+S3	1.13	0.10	0.00	1.23
TreeDB+S3	1.23	0.15	0.00	1.38
TreeDB+S3	1.15	0.09	0.00	1.23
TreeDB+S3	1.20	0.09	0.00	1.28
TreeDB+S3	2.11	0.08	0.00	2.19
TreeDB+S3	1.77	0.08	0.00	1.86
TreeDB+S3	1.73	0.10	0.00	1.83
TreeDB+S3	1.25	0.08	0.00	1.33
TreeDB+S3	1.19	0.08	0.00	1.28
TreeDB+S3	1.17	0.08	0.00	1.25
TreeDB+S3	1.23	0.08	0.00	1.31
TreeDB+S3	1.17	0.09	0.00	1.25
TreeDB+S3	1.29	0.10	0.00	1.39
TreeDB+S3	1.34	0.08	0.00	1.42
TreeDB+S3	1.26	0.08	0.00	1.33
TreeDB+S3	1.23	0.08	0.00	1.31
TreeDB+S3	1.27	0.08	0.00	1.35
TreeDB+S3	1.33	0.08	0.00	1.41
TreeDB+S3	1.24	0.08	0.00	1.32
TreeDB+S3	1.35	0.07	0.00	1.43
TreeDB+S3	1.28	0.08	0.00	1.36
TreeDB+S3	1.46	0.13	0.00	1.59
TreeDB+S3	1.26	0.08	0.00	1.34
TreeDB+S3	1.21	0.10	0.00	1.31
TreeDB+S3	1.22	0.09	0.00	1.31
TreeDB+S3	1.09	0.09	0.00	1.19
TreeDB+S3	1.13	0.10	0.00	1.23
TreeDB+S3	1.15	0.09	0.00	1.24
TreeDB+S3	1.08	0.08	0.00	1.16
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.21	0.07	0.00	1.28
TreeDB+S3	1.23	0.07	0.00	1.30
TreeDB+S3	1.16	0.08	0.00	1.24
TreeDB+S3	1.54	0.08	0.00	1.61
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.17	0.08	0.00	1.24
TreeDB+S3	1.16	0.08	0.00	1.23
TreeDB+S3	1.22	0.08	0.00	1.30
TreeDB+S3	1.22	0.08	0.00	1.30
TreeDB+S3	1.22	0.07	0.00	1.29
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.06	0.07	0.00	1.13
TreeDB+S3	1.29	0.07	0.00	1.36
TreeDB+S3	1.19	0.07	0.00	1.26
TreeDB+S3	1.09	0.10	0.00	1.19
TreeDB+S3	1.22	0.16	0.00	1.38
TreeDB+S3	1.15	0.09	0.00	1.24
TreeDB+S3	1.14	0.09	0.00	1.23
TreeDB+S3	1.18	0.07	0.00	1.25
TreeDB+S3	1.17	0.16	0.00	1.33
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.19	0.09	0.00	1.29
TreeDB+S3	1.26	0.08	0.00	1.34
TreeDB+S3	1.21	0.07	0.00	1.29
TreeDB+S3	1.15	0.07	0.00	1.22
TreeDB+S3	1.25	0.16	0.00	1.41
TreeDB+S3	1.20	0.08	0.00	1.28
TreeDB+S3	1.09	0.16	0.00	1.24
TreeDB+S3	1.04	0.07	0.00	1.11
TreeDB+S3	1.10	0.07	0.00	1.17
TreeDB+S3	1.11	0.13	0.00	1.24
TreeDB+S3	1.10	0.18	0.00	1.28
TreeDB+S3	1.02	0.07	0.00	1.09
TreeDB+S3	1.04	0.07	0.00	1.11
TreeDB+S3	1.15	0.15	0.00	1.30
TreeDB+S3	4.25	0.07	0.00	4.32
TreeDB+S3	1.23	0.16	0.00	1.38
TreeDB+S3	1.10	0.07	0.00	1.17
TreeDB+S3	1.11	0.09	0.00	1.21
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.12	0.13	0.00	1.25
TreeDB+S3	1.09	0.08	0.00	1.17
TreeDB+S3	1.13	0.09	0.00	1.22
TreeDB+S3	1.16	0.07	0.00	1.23
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.20	0.08	0.00	1.28
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.14	0.13	0.00	1.27
TreeDB+S3	2.48	0.08	0.00	2.56
TreeDB+S3	1.19	0.07	0.00	1.26
TreeDB+S3	1.25	0.07	0.00	1.32
TreeDB+S3	1.28	0.07	0.00	1.34
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.21	0.06	0.00	1.27
TreeDB+S3	1.30	0.13	0.00	1.42
TreeDB+S3	1.15	0.07	0.00	1.21
TreeDB+S3	1.30	0.07	0.00	1.37
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.02	0.08	0.00	1.11
TreeDB+S3	1.08	0.07	0.00	1.15
TreeDB+S3	1.05	0.07	0.00	1.12
TreeDB+S3	1.04	0.07	0.00	1.10
TreeDB+S3	1.14	0.06	0.00	1.20
TreeDB+S3	1.93	0.06	0.00	1.99
TreeDB+S3	1.16	0.11	0.00	1.28
TreeDB+S3	1.30	0.15	0.00	1.45
TreeDB+S3	1.10	0.07	0.00	1.17
TreeDB+S3	1.07	0.06	0.00	1.14
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.28	0.07	0.00	1.35
TreeDB+S3	1.22	0.08	0.00	1.30
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.40	0.16	0.00	1.57
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.22	0.07	0.00	1.29
TreeDB+S3	1.13	0.06	0.00	1.19
TreeDB+S3	1.24	0.07	0.00	1.30
TreeDB+S3	1.19	0.06	0.00	1.26
TreeDB+S3	1.24	0.13	0.00	1.37
TreeDB+S3	1.11	0.06	0.00	1.18
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.22	0.07	0.00	1.30
TreeDB+S3	1.33	0.06	0.00	1.39
TreeDB+S3	1.31	0.06	0.00	1.38
TreeDB+S3	1.28	0.07	0.00	1.34
TreeDB+S3	1.10	0.07	0.00	1.16
TreeDB+S3	1.25	0.08	0.00	1.33
TreeDB+S3	1.20	0.08	0.00	1.29
TreeDB+S3	1.37	0.16	0.00	1.53
TreeDB+S3	1.18	0.08	0.00	1.26
TreeDB+S3	1.11	0.07	0.00	1.17
TreeDB+S3	1.03	0.07	0.00	1.09
TreeDB+S3	1.06	0.08	0.00	1.14
TreeDB+S3	1.17	0.07	0.00	1.23
TreeDB+S3	1.10	0.09	0.00	1.19
TreeDB+S3	1.15	0.07	0.00	1.22
TreeDB+S3	2.21	0.10	0.00	2.31
TreeDB+S3	1.04	0.07	0.00	1.11
TreeDB+S3	1.10	0.08	0.00	1.19
TreeDB+S3	1.11	0.06	0.00	1.18
TreeDB+S3	1.25	0.08	0.00	1.33
TreeDB+S3	1.21	0.08	0.00	1.29
TreeDB+S3	1.19	0.07	0.00	1.26
TreeDB+S3	1.15	0.06	0.00	1.22
TreeDB+S3	1.18	0.07	0.00	1.25
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.12	0.07	0.00	1.19
TreeDB+S3	1.22	0.07	0.00	1.29
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.25	0.07	0.00	1.32
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.27	0.07	0.00	1.34
TreeDB+S3	1.38	0.12	0.00	1.50
TreeDB+S3	1.30	0.07	0.00	1.37
TreeDB+S3	1.15	0.07	0.00	1.21
TreeDB+S3	1.39	0.06	0.00	1.45
TreeDB+S3	1.26	0.09	0.00	1.34
TreeDB+S3	1.19	0.08	0.00	1.27
TreeDB+S3	1.18	0.08	0.00	1.27
TreeDB+S3	1.32	0.06	0.00	1.38
TreeDB+S3	1.30	0.07	0.00	1.37
TreeDB+S3	8.83	0.08	0.00	8.90
TreeDB+S3	1.04	0.07	0.00	1.11
TreeDB+S3	1.15	0.07	0.00	1.21
TreeDB+S3	1.14	0.08	0.00	1.21
TreeDB+S3	1.12	0.09	0.00	1.21
TreeDB+S3	1.05	0.09	0.00	1.14
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.14	0.07	0.00	1.21
TreeDB+S3	1.05	0.07	0.00	1.11
TreeDB+S3	1.19	0.07	0.00	1.26
TreeDB+S3	1.06	0.15	0.00	1.21
TreeDB+S3	1.07	0.07	0.00	1.14
TreeDB+S3	1.12	0.07	0.00	1.19
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.07	0.08	0.00	1.14
TreeDB+S3	1.06	0.07	0.00	1.13
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.15	0.06	0.00	1.21
TreeDB+S3	1.07	0.07	0.00	1.14
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.19	0.07	0.00	1.26
TreeDB+S3	1.16	0.09	0.00	1.25
TreeDB+S3	1.28	0.06	0.00	1.35
TreeDB+S3	1.35	0.06	0.00	1.41
TreeDB+S3	1.34	0.08	0.00	1.43
TreeDB+S3	1.19	0.08	0.00	1.26
TreeDB+S3	1.16	0.18	0.00	1.34
TreeDB+S3	1.18	0.07	0.00	1.25
TreeDB+S3	1.25	0.15	0.00	1.40
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.30	0.09	0.00	1.39
TreeDB+S3	1.33	0.07	0.00	1.41
TreeDB+S3	1.48	0.07	0.00	1.56
TreeDB+S3	1.06	0.08	0.00	1.14
TreeDB+S3	1.10	0.07	0.00	1.17
TreeDB+S3	1.23	0.11	0.00	1.35
TreeDB+S3	1.04	0.07	0.00	1.11
TreeDB+S3	1.16	0.07	0.00	1.22
TreeDB+S3	1.23	0.07	0.00	1.30
TreeDB+S3	1.23	0.07	0.00	1.30
TreeDB+S3	1.22	0.06	0.00	1.29
TreeDB+S3	1.23	0.14	0.00	1.38
TreeDB+S3	1.12	0.08	0.00	1.21
TreeDB+S3	1.09	0.14	0.00	1.23
TreeDB+S3	1.23	0.07	0.00	1.30
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.23	0.07	0.00	1.30
TreeDB+S3	1.10	0.11	0.00	1.21
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.19	0.07	0.00	1.25
TreeDB+S3	1.22	0.09	0.00	1.31
TreeDB+S3	1.09	0.07	0.00	1.16
TreeDB+S3	1.12	0.07	0.00	1.19
TreeDB+S3	1.26	0.07	0.00	1.32
TreeDB+S3	1.28	0.14	0.00	1.42
TreeDB+S3	1.24	0.14	0.00	1.38
TreeDB+S3	1.21	0.07	0.00	1.28
TreeDB+S3	1.22	0.08	0.00	1.30
TreeDB+S3	1.33	0.07	0.00	1.40
TreeDB+S3	1.26	0.07	0.00	1.32
TreeDB+S3	1.32	0.14	0.00	1.46
TreeDB+S3	1.19	0.08	0.00	1.27
TreeDB+S3	1.28	0.06	0.00	1.34
TreeDB+S3	1.24	0.08	0.00	1.32
TreeDB+S3	1.22	0.08	0.00	1.30
TreeDB+S3	0.99	0.09	0.00	1.08
TreeDB+S3	1.04	0.09	0.00	1.13
TreeDB+S3	1.09	0.10	0.00	1.19
TreeDB+S3	1.16	0.08	0.00	1.24
TreeDB+S3	1.04	0.07	0.00	1.11
TreeDB+S3	1.09	0.10	0.00	1.19
TreeDB+S3	1.15	0.09	0.00	1.23
TreeDB+S3	1.07	0.10	0.00	1.17
TreeDB+S3	1.08	0.09	0.00	1.17
TreeDB+S3	1.13	0.08	0.00	1.22
TreeDB+S3	1.11	0.09	0.00	1.20
TreeDB+S3	1.13	0.10	0.00	1.23
TreeDB+S3	1.14	0.17	0.00	1.31
TreeDB+S3	1.14	0.11	0.00	1.25
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.19	0.15	0.00	1.35
TreeDB+S3	2.53	0.09	0.00	2.62
TreeDB+S3	1.19	0.14	0.00	1.33
TreeDB+S3	1.20	0.06	0.00	1.26
TreeDB+S3	1.27	0.16	0.00	1.43
TreeDB+S3	1.22	0.07	0.00	1.30
TreeDB+S3	1.27	0.10	0.00	1.38
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.13	0.08	0.00	1.21
TreeDB+S3	1.19	0.07	0.00	1.27
TreeDB+S3	1.11	0.07	0.00	1.18
TreeDB+S3	1.21	0.08	0.00	1.29
TreeDB+S3	1.16	0.09	0.00	1.25
TreeDB+S3	1.21	0.07	0.00	1.28
TreeDB+S3	1.20	0.08	0.00	1.28
TreeDB+S3	1.15	0.08	0.00	1.24
TreeDB+S3	1.19	0.08	0.00	1.27
TreeDB+S3	1.06	0.07	0.00	1.13
TreeDB+S3	1.05	0.07	0.00	1.11
TreeDB+S3	1.05	0.07	0.00	1.12
TreeDB+S3	1.14	0.07	0.00	1.21
TreeDB+S3	1.07	0.08	0.00	1.15
TreeDB+S3	1.16	0.07	0.00	1.23
TreeDB+S3	1.14	0.11	0.00	1.25
TreeDB+S3	1.05	0.08	0.00	1.13
TreeDB+S3	1.12	0.08	0.00	1.20
TreeDB+S3	1.03	0.08	0.00	1.12
TreeDB+S3	1.16	0.09	0.00	1.25
TreeDB+S3	1.06	0.07	0.00	1.13
TreeDB+S3	1.37	0.10	0.00	1.47
TreeDB+S3	1.12	0.10	0.00	1.22
TreeDB+S3	1.20	0.08	0.00	1.28
TreeDB+S3	1.12	0.07	0.00	1.19
TreeDB+S3	1.08	0.07	0.00	1.15
TreeDB+S3	1.17	0.14	0.00	1.32
TreeDB+S3	1.05	0.07	0.00	1.12
TreeDB+S3	1.20	0.14	0.00	1.33
TreeDB+S3	1.16	0.14	0.00	1.31
TreeDB+S3	1.14	0.06	0.00	1.21
TreeDB+S3	1.12	0.08	0.00	1.20
TreeDB+S3	1.15	0.07	0.00	1.22
TreeDB+S3	1.22	0.12	0.00	1.34
TreeDB+S3	1.13	0.07	0.00	1.21
TreeDB+S3	1.21	0.13	0.00	1.34
TreeDB+S3	1.21	0.15	0.00	1.35
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.17	0.09	0.00	1.25
TreeDB+S3	1.16	0.07	0.00	1.24
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.10	0.15	0.00	1.25
TreeDB+S3	1.01	0.07	0.00	1.08
TreeDB+S3	1.02	0.07	0.00	1.09
TreeDB+S3	1.05	0.08	0.00	1.14
TreeDB+S3	1.10	0.13	0.00	1.23
TreeDB+S3	1.07	0.07	0.00	1.14
TreeDB+S3	1.07	0.07	0.00	1.14
TreeDB+S3	1.02	0.08	0.00	1.10
TreeDB+S3	1.08	0.08	0.00	1.15
TreeDB+S3	1.08	0.07	0.00	1.15
TreeDB+S3	1.03	0.07	0.00	1.10
TreeDB+S3	1.03	0.07	0.00	1.11
TreeDB+S3	1.06	0.07	0.00	1.13
TreeDB+S3	1.06	0.08	0.00	1.14
TreeDB+S3	1.12	0.08	0.00	1.20
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.04	0.07	0.00	1.10
TreeDB+S3	1.13	0.08	0.00	1.21
TreeDB+S3	1.14	0.08	0.00	1.22
TreeDB+S3	1.13	0.08	0.00	1.21
TreeDB+S3	1.09	0.09	0.00	1.17
TreeDB+S3	1.13	0.08	0.00	1.21
TreeDB+S3	1.09	0.07	0.00	1.15
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	2.33	0.07	0.00	2.40
TreeDB+S3	1.19	0.08	0.00	1.27
TreeDB+S3	1.20	0.16	0.00	1.36
TreeDB+S3	1.19	0.07	0.00	1.26
TreeDB+S3	1.14	0.11	0.00	1.25
TreeDB+S3	1.55	0.07	0.00	1.62
TreeDB+S3	1.12	0.08	0.00	1.19
TreeDB+S3	1.07	0.09	0.00	1.15
TreeDB+S3	1.03	0.08	0.00	1.11
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.06	0.08	0.00	1.13
TreeDB+S3	1.06	0.09	0.00	1.14
TreeDB+S3	1.10	0.09	0.00	1.19
TreeDB+S3	1.06	0.08	0.00	1.14
TreeDB+S3	1.10	0.16	0.00	1.26
TreeDB+S3	1.13	0.09	0.00	1.22
TreeDB+S3	1.08	0.14	0.00	1.22
TreeDB+S3	1.01	0.08	0.00	1.08
TreeDB+S3	1.10	0.07	0.00	1.17
TreeDB+S3	1.05	0.08	0.00	1.13
TreeDB+S3	1.15	0.16	0.00	1.31
TreeDB+S3	1.08	0.08	0.00	1.15
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.08	0.08	0.00	1.16
TreeDB+S3	1.15	0.07	0.00	1.21
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.36	0.07	0.00	1.44
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.11	0.10	0.00	1.20
TreeDB+S3	1.17	0.07	0.00	1.25
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.18	0.07	0.00	1.25
TreeDB+S3	1.18	0.16	0.00	1.34
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.24	0.08	0.00	1.32
TreeDB+S3	1.32	0.08	0.00	1.40
TreeDB+S3	1.16	0.08	0.00	1.24
TreeDB+S3	1.09	0.07	0.00	1.15
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.00	0.08	0.00	1.08
TreeDB+S3	1.01	0.08	0.00	1.08
TreeDB+S3	1.05	0.08	0.00	1.14
TreeDB+S3	1.09	0.09	0.00	1.18
TreeDB+S3	3.19	0.08	0.00	3.27
TreeDB+S3	1.01	0.08	0.00	1.09
TreeDB+S3	1.10	0.09	0.00	1.19
TreeDB+S3	1.06	0.10	0.00	1.15
TreeDB+S3	1.01	0.08	0.00	1.09
TreeDB+S3	1.09	0.09	0.00	1.17
TreeDB+S3	1.13	0.16	0.00	1.28
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	2.93	0.14	0.00	3.07
TreeDB+S3	1.12	0.08	0.00	1.20
TreeDB+S3	1.09	0.08	0.00	1.18
TreeDB+S3	1.17	0.09	0.00	1.26
TreeDB+S3	1.14	0.08	0.00	1.23
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.06	0.09	0.00	1.15
TreeDB+S3	1.09	0.07	0.00	1.16
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.17	0.09	0.00	1.25
TreeDB+S3	1.17	0.08	0.00	1.26
TreeDB+S3	1.19	0.09	0.00	1.28
TreeDB+S3	1.15	0.08	0.00	1.23
TreeDB+S3	1.21	0.09	0.00	1.29
TreeDB+S3	1.22	0.08	0.00	1.29
TreeDB+S3	1.35	0.07	0.00	1.42
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.22	0.08	0.00	1.30
TreeDB+S3	1.07	0.08	0.00	1.15
TreeDB+S3	1.02	0.08	0.00	1.10
TreeDB+S3	1.05	0.08	0.00	1.13
TreeDB+S3	1.02	0.08	0.00	1.11
TreeDB+S3	1.03	0.07	0.00	1.10
TreeDB+S3	1.01	0.07	0.00	1.07
TreeDB+S3	1.06	0.07	0.00	1.13
TreeDB+S3	1.02	0.07	0.00	1.09
TreeDB+S3	1.07	0.08	0.00	1.15
TreeDB+S3	1.12	0.07	0.00	1.19
TreeDB+S3	1.04	0.08	0.00	1.13
TreeDB+S3	1.06	0.08	0.00	1.14
TreeDB+S3	1.09	0.08	0.00	1.17
TreeDB+S3	1.10	0.16	0.00	1.25
TreeDB+S3	1.16	0.08	0.00	1.24
TreeDB+S3	1.05	0.08	0.00	1.13
TreeDB+S3	1.42	0.06	0.00	1.48
TreeDB+S3	1.07	0.07	0.00	1.14
TreeDB+S3	1.14	0.07	0.00	1.20
TreeDB+S3	1.13	0.07	0.00	1.20
TreeDB+S3	1.20	0.07	0.00	1.27
TreeDB+S3	1.20	0.08	0.00	1.28
TreeDB+S3	1.07	0.07	0.00	1.14
TreeDB+S3	1.15	0.15	0.00	1.30
TreeDB+S3	1.28	0.08	0.00	1.36
TreeDB+S3	1.25	0.08	0.00	1.34
TreeDB+S3	1.28	0.09	0.00	1.37
TreeDB+S3	1.21	0.08	0.00	1.30
TreeDB+S3	1.15	0.08	0.00	1.24
TreeDB+S3	1.26	0.08	0.00	1.35
TreeDB+S3	1.17	0.08	0.00	1.25
TreeDB+S3	1.29	0.16	0.00	1.45
TreeDB+S3	1.06	0.07	0.00	1.14
TreeDB+S3	1.15	0.16	0.00	1.31
TreeDB+S3	1.16	0.08	0.00	1.24
TreeDB+S3	1.19	0.08	0.00	1.27
TreeDB+S3	1.08	0.08	0.00	1.17
TreeDB+S3	1.04	0.07	0.00	1.11
TreeDB+S3	1.07	0.07	0.00	1.15
TreeDB+S3	1.06	0.08	0.00	1.14
TreeDB+S3	1.08	0.08	0.00	1.17
TreeDB+S3	1.07	0.08	0.00	1.16
TreeDB+S3	1.04	0.08	0.00	1.13
TreeDB+S3	1.06	0.09	0.00	1.15
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.05	0.08	0.00	1.13
TreeDB+S3	1.13	0.08	0.00	1.21
TreeDB+S3	1.13	0.08	0.00	1.21
TreeDB+S3	1.21	0.08	0.00	1.28
TreeDB+S3	1.18	0.15	0.00	1.33
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.26	0.16	0.00	1.41
TreeDB+S3	1.21	0.16	0.00	1.38
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	4.66	0.15	0.00	4.81
TreeDB+S3	1.73	0.07	0.00	1.80
TreeDB+S3	1.11	0.08	0.00	1.20
TreeDB+S3	1.17	0.08	0.00	1.25
TreeDB+S3	1.14	0.08	0.00	1.22
TreeDB+S3	1.15	0.09	0.00	1.24
TreeDB+S3	1.21	0.16	0.00	1.37
TreeDB+S3	1.09	0.09	0.00	1.17
TreeDB+S3	1.17	0.15	0.00	1.33
TreeDB+S3	1.17	0.08	0.00	1.26
TreeDB+S3	0.99	0.08	0.00	1.07
TreeDB+S3	1.06	0.15	0.00	1.21
TreeDB+S3	1.01	0.07	0.00	1.08
TreeDB+S3	1.01	0.07	0.00	1.08
TreeDB+S3	1.02	0.08	0.00	1.10
TreeDB+S3	1.12	0.08	0.00	1.20
TreeDB+S3	1.13	0.16	0.00	1.28
TreeDB+S3	1.08	0.08	0.00	1.16
TreeDB+S3	1.07	0.08	0.00	1.15
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.07	0.08	0.00	1.15
TreeDB+S3	1.02	0.08	0.00	1.10
TreeDB+S3	1.07	0.08	0.00	1.15
TreeDB+S3	1.12	0.08	0.00	1.20
TreeDB+S3	1.10	0.08	0.00	1.18
TreeDB+S3	1.22	0.16	0.00	1.37
TreeDB+S3	1.13	0.08	0.00	1.21
TreeDB+S3	1.09	0.07	0.00	1.15
TreeDB+S3	1.12	0.09	0.00	1.21
TreeDB+S3	1.17	0.11	0.00	1.28
TreeDB+S3	1.11	0.16	0.00	1.27
TreeDB+S3	1.19	0.08	0.00	1.28
TreeDB+S3	1.16	0.08	0.00	1.24
TreeDB+S3	1.47	0.08	0.00	1.56
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.23	0.08	0.00	1.32
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.30	0.09	0.00	1.38
TreeDB+S3	1.23	0.08	0.00	1.31
TreeDB+S3	1.21	0.12	0.00	1.33
TreeDB+S3	1.18	0.16	0.00	1.33
TreeDB+S3	1.24	0.08	0.00	1.32
TreeDB+S3	0.95	0.08	0.00	1.03
TreeDB+S3	1.03	0.08	0.00	1.11
TreeDB+S3	1.13	0.10	0.00	1.23
TreeDB+S3	1.12	0.08	0.00	1.20
TreeDB+S3	1.07	0.08	0.00	1.16
TreeDB+S3	1.11	0.15	0.00	1.26
TreeDB+S3	1.08	0.09	0.00	1.18
TreeDB+S3	1.11	0.08	0.00	1.19
TreeDB+S3	1.14	0.13	0.00	1.27
TreeDB+S3	1.21	0.15	0.00	1.36
TreeDB+S3	1.05	0.08	0.00	1.12
TreeDB+S3	1.05	0.07	0.00	1.11
TreeDB+S3	1.19	0.08	0.00	1.26
TreeDB+S3	1.10	0.15	0.00	1.25
TreeDB+S3	1.12	0.17	0.00	1.29
TreeDB+S3	1.17	0.07	0.00	1.24
TreeDB+S3	1.05	0.08	0.00	1.13
TreeDB+S3	1.11	0.15	0.00	1.27
TreeDB+S3	1.14	0.08	0.00	1.22
TreeDB+S3	1.04	0.09	0.00	1.13
TreeDB+S3	1.14	0.08	0.00	1.22
