Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt Baseline	2.19	3.16	0.72	6.06
TimeCrypt Baseline	2.33	3.29	0.80	6.42
TimeCrypt Baseline	2.21	3.30	0.74	6.25
TimeCrypt Baseline	2.20	3.26	0.76	6.21
TimeCrypt Baseline	2.31	3.15	0.79	6.25
TimeCrypt Baseline	2.36	3.33	0.78	6.48
TimeCrypt Baseline	2.40	3.27	0.85	6.52
TimeCrypt Baseline	2.30	3.30	0.79	6.40
TimeCrypt Baseline	2.38	3.32	0.79	6.48
TimeCrypt Baseline	2.17	3.26	0.83	6.25
TimeCrypt Baseline	2.37	15.48	0.75	18.60
TimeCrypt Baseline	3.80	3.46	0.81	8.08
TimeCrypt Baseline	3.05	3.35	0.81	7.21
TimeCrypt Baseline	2.29	3.33	0.81	6.42
TimeCrypt Baseline	2.33	3.31	0.80	6.43
TimeCrypt Baseline	2.31	3.42	0.82	6.55
TimeCrypt Baseline	2.28	3.34	0.79	6.42
TimeCrypt Baseline	2.20	3.34	0.79	6.34
TimeCrypt Baseline	2.37	3.38	0.80	6.54
TimeCrypt Baseline	2.32	3.31	0.81	6.44
TimeCrypt Baseline	2.47	3.20	0.80	6.47
TimeCrypt Baseline	2.27	3.45	0.79	6.51
TimeCrypt Baseline	2.42	3.36	0.80	6.58
TimeCrypt Baseline	12.05	3.08	0.80	15.93
TimeCrypt Baseline	3.28	3.40	0.82	7.51
TimeCrypt Baseline	2.36	3.28	0.78	6.42
TimeCrypt Baseline	2.32	3.22	0.78	6.32
TimeCrypt Baseline	2.43	3.29	0.81	6.53
TimeCrypt Baseline	3.10	3.24	0.78	7.13
TimeCrypt Baseline	2.37	3.52	0.80	6.69
TimeCrypt Baseline	2.28	3.26	0.82	6.36
TimeCrypt Baseline	3.26	3.36	0.77	7.39
TimeCrypt Baseline	2.39	3.47	0.76	6.63
TimeCrypt Baseline	2.31	3.58	0.78	6.66
TimeCrypt Baseline	2.43	3.38	0.82	6.63
TimeCrypt Baseline	2.44	16.10	0.79	19.33
TimeCrypt Baseline	2.44	3.04	0.75	6.23
TimeCrypt Baseline	3.63	3.32	0.86	7.80
TimeCrypt Baseline	2.48	3.26	0.80	6.53
TimeCrypt Baseline	2.30	3.32	0.85	6.47
TimeCrypt Baseline	2.45	3.48	0.83	6.76
TimeCrypt Baseline	2.45	3.46	0.82	6.74
TimeCrypt Baseline	3.30	3.44	0.78	7.51
TimeCrypt Baseline	2.50	3.43	0.81	6.75
TimeCrypt Baseline	2.38	3.43	0.83	6.64
TimeCrypt Baseline	2.34	3.51	1.14	6.99
TimeCrypt Baseline	2.33	3.66	0.89	6.88
TimeCrypt Baseline	2.40	3.56	0.84	6.80
TimeCrypt Baseline	2.28	3.49	0.86	6.62
TimeCrypt Baseline	2.43	3.26	0.82	6.51
TimeCrypt Baseline	3.37	3.43	0.86	7.67
TimeCrypt Baseline	2.30	3.53	0.84	6.66
TimeCrypt Baseline	2.35	3.54	0.87	6.76
TimeCrypt Baseline	2.35	3.51	0.87	6.72
TimeCrypt Baseline	2.46	3.51	0.86	6.84
TimeCrypt Baseline	2.46	3.54	0.83	6.83
TimeCrypt Baseline	2.44	3.61	0.84	6.88
TimeCrypt Baseline	2.38	3.51	0.87	6.75
TimeCrypt Baseline	2.32	3.63	0.84	6.79
TimeCrypt Baseline	2.44	3.53	0.87	6.84
TimeCrypt Baseline	2.36	3.55	0.85	6.77
TimeCrypt Baseline	3.25	15.13	0.82	19.19
TimeCrypt Baseline	3.43	3.60	0.84	7.88
TimeCrypt Baseline	2.38	3.61	0.88	6.86
TimeCrypt Baseline	2.35	3.45	0.83	6.63
TimeCrypt Baseline	2.36	3.51	0.90	6.77
TimeCrypt Baseline	2.34	3.66	0.85	6.85
TimeCrypt Baseline	2.36	3.43	0.87	6.66
TimeCrypt Baseline	2.34	3.54	0.84	6.72
TimeCrypt Baseline	4.61	3.63	0.84	9.08
TimeCrypt Baseline	2.48	3.44	0.90	6.82
TimeCrypt Baseline	2.49	3.51	0.85	6.85
TimeCrypt Baseline	2.72	3.50	0.92	7.14
TimeCrypt Baseline	11.25	3.27	0.86	15.38
TimeCrypt Baseline	3.52	3.57	0.89	7.99
TimeCrypt Baseline	2.45	3.62	0.85	6.92
TimeCrypt Baseline	2.25	3.60	0.88	6.74
TimeCrypt Baseline	2.33	3.59	0.94	6.86
TimeCrypt Baseline	2.38	3.45	0.89	6.72
TimeCrypt Baseline	2.33	3.59	0.90	6.82
TimeCrypt Baseline	2.46	3.79	0.90	7.15
TimeCrypt Baseline	2.59	3.63	0.89	7.12
TimeCrypt Baseline	2.49	3.63	0.84	6.96
TimeCrypt Baseline	2.62	3.57	0.87	7.07
TimeCrypt Baseline	2.47	3.70	0.83	7.00
TimeCrypt Baseline	14.77	3.32	0.88	18.98
TimeCrypt Baseline	3.57	3.70	0.92	8.19
TimeCrypt Baseline	2.48	3.65	0.89	7.01
TimeCrypt Baseline	2.49	3.55	0.91	6.95
TimeCrypt Baseline	2.45	3.69	0.92	7.07
TimeCrypt Baseline	2.53	3.69	0.89	7.10
TimeCrypt Baseline	2.57	3.69	0.89	7.15
TimeCrypt Baseline	2.46	3.74	0.96	7.16
TimeCrypt Baseline	2.53	3.74	0.91	7.18
TimeCrypt Baseline	2.55	3.49	0.84	6.89
TimeCrypt Baseline	2.34	3.52	0.85	6.72
TimeCrypt Baseline	2.55	3.61	0.87	7.03
TimeCrypt Baseline	2.51	16.67	0.86	20.04
TimeCrypt Baseline	3.73	3.76	0.89	8.39
TimeCrypt Baseline	2.56	3.72	0.88	7.16
TimeCrypt Baseline	2.55	3.71	0.89	7.15
TimeCrypt Baseline	2.49	3.73	0.89	7.10
TimeCrypt Baseline	2.50	3.72	0.89	7.11
TimeCrypt Baseline	2.66	3.73	0.91	7.30
TimeCrypt Baseline	2.46	3.75	0.89	7.10
TimeCrypt Baseline	2.42	3.75	0.92	7.09
TimeCrypt Baseline	2.44	3.71	0.93	7.09
TimeCrypt Baseline	2.55	3.76	0.88	7.19
TimeCrypt Baseline	2.60	3.75	13.11	19.47
TimeCrypt Baseline	2.67	3.64	0.87	7.18
TimeCrypt Baseline	3.55	3.85	0.97	8.38
TimeCrypt Baseline	2.49	3.80	0.95	7.24
TimeCrypt Baseline	2.48	3.84	0.95	7.27
TimeCrypt Baseline	2.45	3.89	0.88	7.22
TimeCrypt Baseline	2.41	3.71	0.91	7.03
TimeCrypt Baseline	2.44	3.77	0.88	7.08
TimeCrypt Baseline	2.44	3.60	0.95	7.00
TimeCrypt Baseline	2.43	3.85	0.89	7.17
TimeCrypt Baseline	2.45	3.72	0.91	7.07
TimeCrypt Baseline	2.46	3.78	0.95	7.20
TimeCrypt Baseline	2.36	3.99	13.74	20.09
TimeCrypt Baseline	2.65	3.56	0.83	7.04
TimeCrypt Baseline	3.65	3.85	0.93	8.43
TimeCrypt Baseline	2.57	3.91	0.93	7.41
TimeCrypt Baseline	2.52	3.87	0.95	7.35
TimeCrypt Baseline	2.58	3.88	0.93	7.38
TimeCrypt Baseline	2.50	3.85	0.92	7.28
TimeCrypt Baseline	2.48	3.87	0.93	7.27
TimeCrypt Baseline	2.50	3.85	0.91	7.26
TimeCrypt Baseline	3.19	3.88	0.92	7.99
TimeCrypt Baseline	3.27	3.85	0.96	8.08
TimeCrypt Baseline	2.43	3.78	0.86	7.07
TimeCrypt Baseline	2.49	16.02	0.91	19.41
TimeCrypt Baseline	4.03	4.24	1.00	9.26
TimeCrypt Baseline	2.69	3.91	0.94	7.54
TimeCrypt Baseline	2.51	3.91	0.96	7.39
TimeCrypt Baseline	2.47	3.98	0.97	7.42
TimeCrypt Baseline	2.57	3.89	0.95	7.41
TimeCrypt Baseline	2.56	4.01	0.94	7.51
TimeCrypt Baseline	2.57	3.95	0.96	7.47
TimeCrypt Baseline	2.63	4.03	0.92	7.59
TimeCrypt Baseline	2.45	3.90	0.98	7.33
TimeCrypt Baseline	2.57	3.98	0.96	7.51
TimeCrypt Baseline	2.63	14.47	0.88	17.98
TimeCrypt Baseline	4.05	4.02	0.99	9.05
TimeCrypt Baseline	3.47	3.96	0.96	8.38
TimeCrypt Baseline	2.80	3.94	0.99	7.72
TimeCrypt Baseline	2.55	3.96	0.94	7.45
TimeCrypt Baseline	2.83	3.87	0.97	7.67
TimeCrypt Baseline	2.87	3.94	0.97	7.79
TimeCrypt Baseline	2.63	3.93	0.94	7.50
TimeCrypt Baseline	2.97	3.89	0.97	7.82
TimeCrypt Baseline	2.52	3.70	1.00	7.21
TimeCrypt Baseline	2.69	4.08	0.91	7.68
TimeCrypt Baseline	2.68	16.20	0.96	19.85
TimeCrypt Baseline	3.63	3.88	0.92	8.44
TimeCrypt Baseline	3.31	4.01	0.99	8.30
TimeCrypt Baseline	2.72	3.95	0.99	7.67
TimeCrypt Baseline	2.51	3.94	0.92	7.37
TimeCrypt Baseline	2.60	4.11	0.95	7.66
TimeCrypt Baseline	3.40	3.93	0.96	8.29
TimeCrypt Baseline	2.51	3.87	0.96	7.35
TimeCrypt Baseline	2.61	3.97	0.96	7.55
TimeCrypt Baseline	2.57	4.07	1.00	7.64
TimeCrypt Baseline	2.68	4.01	0.99	7.68
TimeCrypt Baseline	2.55	4.01	0.98	7.54
TimeCrypt Baseline	18.89	3.79	0.94	23.62
TimeCrypt Baseline	3.45	4.00	1.07	8.52
TimeCrypt Baseline	2.71	3.90	0.95	7.57
TimeCrypt Baseline	2.63	4.03	1.02	7.67
TimeCrypt Baseline	2.70	3.94	0.99	7.64
TimeCrypt Baseline	2.63	4.03	0.98	7.64
TimeCrypt Baseline	2.74	4.11	0.95	7.80
TimeCrypt Baseline	3.52	3.98	0.99	8.48
TimeCrypt Baseline	2.63	4.04	0.99	7.65
TimeCrypt Baseline	2.58	4.10	0.97	7.65
TimeCrypt Baseline	2.74	4.11	1.00	7.85
TimeCrypt Baseline	15.84	3.77	0.92	20.53
TimeCrypt Baseline	3.69	3.93	0.94	8.57
TimeCrypt Baseline	3.77	4.01	1.04	8.82
TimeCrypt Baseline	2.86	4.00	1.10	7.96
TimeCrypt Baseline	5.27	4.02	0.99	10.29
TimeCrypt Baseline	2.82	4.17	1.01	8.00
TimeCrypt Baseline	2.57	4.14	1.00	7.71
TimeCrypt Baseline	2.55	4.19	0.99	7.73
TimeCrypt Baseline	2.68	4.12	0.99	7.79
TimeCrypt Baseline	3.66	4.21	1.00	8.87
TimeCrypt Baseline	2.87	14.64	0.97	18.49
TimeCrypt Baseline	2.74	3.97	0.96	7.67
TimeCrypt Baseline	8.54	4.18	1.02	13.74
TimeCrypt Baseline	2.87	4.16	0.98	8.02
TimeCrypt Baseline	2.66	4.13	1.02	7.81
TimeCrypt Baseline	2.91	4.21	0.97	8.09
TimeCrypt Baseline	2.77	4.20	1.00	7.97
TimeCrypt Baseline	2.90	4.17	0.99	8.06
TimeCrypt Baseline	2.83	4.15	1.00	7.98
TimeCrypt Baseline	2.72	4.16	1.00	7.88
TimeCrypt Baseline	2.81	4.19	1.04	8.05
TimeCrypt Baseline	2.67	13.97	0.97	17.60
TimeCrypt Baseline	3.57	4.08	1.06	8.71
TimeCrypt Baseline	2.67	4.35	1.02	8.04
TimeCrypt Baseline	2.67	4.19	1.00	7.86
TimeCrypt Baseline	2.63	4.24	0.98	7.85
TimeCrypt Baseline	2.81	4.21	1.01	8.03
TimeCrypt Baseline	2.76	4.22	1.00	7.98
TimeCrypt Baseline	2.70	4.21	1.00	7.92
TimeCrypt Baseline	2.78	3.98	1.00	7.76
TimeCrypt Baseline	2.71	4.13	1.04	7.88
TimeCrypt Baseline	3.74	4.21	0.98	8.93
TimeCrypt Baseline	3.02	4.08	1.03	8.13
TimeCrypt Baseline	3.69	4.33	1.05	9.06
TimeCrypt Baseline	2.91	4.25	1.02	8.19
TimeCrypt Baseline	2.87	4.29	1.01	8.17
TimeCrypt Baseline	2.80	4.26	1.00	8.06
TimeCrypt Baseline	2.90	4.33	1.06	8.28
TimeCrypt Baseline	2.72	4.34	1.01	8.06
TimeCrypt Baseline	2.75	4.28	1.06	8.09
TimeCrypt Baseline	3.57	4.32	1.03	8.92
TimeCrypt Baseline	3.84	4.26	1.02	9.13
TimeCrypt Baseline	2.75	12.51	1.08	16.34
TimeCrypt Baseline	3.39	4.17	1.07	8.63
TimeCrypt Baseline	2.73	4.33	1.10	8.17
TimeCrypt Baseline	3.33	4.29	1.03	8.64
TimeCrypt Baseline	2.73	4.33	1.05	8.11
TimeCrypt Baseline	2.70	4.16	1.04	7.89
TimeCrypt Baseline	2.79	4.19	1.05	8.03
TimeCrypt Baseline	2.96	4.31	1.07	8.34
TimeCrypt Baseline	2.77	4.19	1.03	7.99
TimeCrypt Baseline	3.67	4.33	0.95	8.95
TimeCrypt Baseline	2.87	16.42	0.96	20.24
TimeCrypt Baseline	3.96	4.39	1.07	9.42
TimeCrypt Baseline	2.97	4.17	1.07	8.21
TimeCrypt Baseline	2.83	4.20	1.06	8.09
TimeCrypt Baseline	2.98	4.49	0.98	8.45
TimeCrypt Baseline	2.79	4.37	1.00	8.16
TimeCrypt Baseline	2.75	4.38	1.03	8.17
TimeCrypt Baseline	2.73	4.32	1.01	8.06
TimeCrypt Baseline	2.74	4.18	1.06	7.98
TimeCrypt Baseline	2.72	4.35	1.06	8.13
TimeCrypt Baseline	2.79	14.28	1.09	18.16
TimeCrypt Baseline	4.36	4.50	1.05	9.91
TimeCrypt Baseline	2.77	4.49	1.07	8.34
TimeCrypt Baseline	2.79	4.45	1.11	8.34
TimeCrypt Baseline	2.75	4.19	1.05	7.99
TimeCrypt Baseline	3.73	4.04	1.06	8.83
TimeCrypt Baseline	2.89	4.33	1.09	8.31
TimeCrypt Baseline	2.78	4.14	1.04	7.96
TimeCrypt Baseline	2.90	4.42	1.06	8.38
TimeCrypt Baseline	2.82	4.44	1.05	8.31
TimeCrypt Baseline	2.91	16.55	1.03	20.49
TimeCrypt Baseline	3.61	4.55	1.12	9.27
TimeCrypt Baseline	2.97	4.31	1.12	8.40
TimeCrypt Baseline	2.99	4.50	1.07	8.56
TimeCrypt Baseline	3.70	4.48	1.04	9.22
TimeCrypt Baseline	2.88	4.47	1.07	8.43
TimeCrypt Baseline	2.93	4.46	1.07	8.46
TimeCrypt Baseline	2.88	4.46	1.06	8.41
TimeCrypt Baseline	2.99	4.59	1.08	8.66
TimeCrypt Baseline	3.82	4.50	1.07	9.39
TimeCrypt Baseline	2.93	16.12	1.04	20.08
TimeCrypt Baseline	3.76	4.53	1.06	9.34
TimeCrypt Baseline	2.81	4.53	1.10	8.44
TimeCrypt Baseline	3.79	4.54	1.07	9.40
TimeCrypt Baseline	2.91	4.50	1.08	8.49
TimeCrypt Baseline	2.91	4.56	1.10	8.57
TimeCrypt Baseline	2.86	4.55	1.08	8.49
TimeCrypt Baseline	2.98	4.51	1.11	8.60
TimeCrypt Baseline	3.01	4.58	1.07	8.66
TimeCrypt Baseline	3.93	4.55	1.10	9.58
TimeCrypt Baseline	14.49	4.45	1.11	20.05
TimeCrypt Baseline	3.78	4.65	1.11	9.54
TimeCrypt Baseline	3.04	4.57	1.09	8.70
TimeCrypt Baseline	3.89	4.61	1.10	9.59
TimeCrypt Baseline	3.04	4.61	1.08	8.74
TimeCrypt Baseline	3.89	4.59	1.09	9.57
TimeCrypt Baseline	3.01	4.53	1.09	8.62
TimeCrypt Baseline	3.02	4.64	1.10	8.76
TimeCrypt Baseline	2.89	4.57	1.09	8.54
TimeCrypt Baseline	3.09	4.66	1.13	8.89
TimeCrypt Baseline	12.53	4.30	1.11	17.93
TimeCrypt Baseline	3.86	4.63	1.10	9.60
TimeCrypt Baseline	3.86	4.56	1.09	9.52
TimeCrypt Baseline	3.06	4.54	1.11	8.71
TimeCrypt Baseline	3.89	4.65	1.14	9.67
TimeCrypt Baseline	3.06	4.66	1.14	8.87
TimeCrypt Baseline	3.08	4.76	1.11	8.95
TimeCrypt Baseline	6.54	4.72	1.13	12.40
TimeCrypt Baseline	3.99	4.93	1.09	10.01
TimeCrypt Baseline	4.11	15.01	1.08	20.20
TimeCrypt Baseline	3.70	4.68	1.12	9.50
TimeCrypt Baseline	3.90	4.59	1.09	9.58
TimeCrypt Baseline	3.79	4.63	1.12	9.54
TimeCrypt Baseline	2.90	4.71	1.11	8.72
TimeCrypt Baseline	3.81	4.61	1.10	9.51
TimeCrypt Baseline	3.82	4.62	1.11	9.55
TimeCrypt Baseline	2.97	4.65	1.10	8.72
TimeCrypt Baseline	3.88	4.63	1.10	9.61
TimeCrypt Baseline	3.90	15.62	1.10	20.61
TimeCrypt Baseline	4.49	4.85	1.13	10.47
TimeCrypt Baseline	4.02	4.60	1.11	9.73
TimeCrypt Baseline	3.03	4.65	1.14	8.82
TimeCrypt Baseline	2.97	4.75	1.13	8.85
TimeCrypt Baseline	3.07	4.68	1.12	8.87
TimeCrypt Baseline	3.94	4.70	1.12	9.76
TimeCrypt Baseline	3.94	4.71	1.12	9.77
TimeCrypt Baseline	3.15	5.18	1.15	9.48
TimeCrypt Baseline	3.02	15.24	1.01	19.27
TimeCrypt Baseline	3.85	4.80	1.17	9.82
TimeCrypt Baseline	3.28	4.76	1.13	9.17
TimeCrypt Baseline	4.11	4.79	1.15	10.04
TimeCrypt Baseline	3.17	4.82	1.12	9.12
TimeCrypt Baseline	4.04	4.84	1.13	10.01
TimeCrypt Baseline	4.02	4.75	1.19	9.95
TimeCrypt Baseline	3.12	4.89	1.15	9.16
TimeCrypt Baseline	3.93	4.79	1.12	9.85
TimeCrypt Baseline	3.97	15.59	1.11	20.68
TimeCrypt Baseline	3.98	4.87	1.13	9.99
TimeCrypt Baseline	3.92	4.77	1.15	9.83
TimeCrypt Baseline	4.12	4.70	1.14	9.96
TimeCrypt Baseline	4.12	4.79	1.18	10.09
TimeCrypt Baseline	3.06	4.77	1.15	8.97
TimeCrypt Baseline	3.17	4.81	1.18	9.16
TimeCrypt Baseline	3.16	4.78	1.15	9.09
TimeCrypt Baseline	3.22	4.84	1.16	9.21
TimeCrypt Baseline	4.25	15.61	1.15	21.00
TimeCrypt Baseline	3.79	4.83	1.16	9.78
TimeCrypt Baseline	3.19	4.85	1.17	9.22
TimeCrypt Baseline	3.19	4.83	1.20	9.22
TimeCrypt Baseline	4.15	4.93	1.16	10.24
TimeCrypt Baseline	3.25	4.80	1.14	9.19
TimeCrypt Baseline	3.18	4.78	1.14	9.10
TimeCrypt Baseline	3.17	4.79	1.15	9.11
TimeCrypt Baseline	4.05	4.78	1.14	9.98
TimeCrypt Baseline	4.15	15.30	1.11	20.57
TimeCrypt Baseline	3.84	4.96	1.20	10.00
TimeCrypt Baseline	4.16	4.86	1.17	10.18
TimeCrypt Baseline	4.10	4.91	1.19	10.21
TimeCrypt Baseline	4.06	4.92	1.16	10.14
TimeCrypt Baseline	2.51	0.03	0.00	2.54
TimeCrypt Baseline	0.77	0.02	0.00	0.79
TimeCrypt Baseline	0.75	0.02	0.00	0.78
TimeCrypt Baseline	0.74	0.03	0.01	0.78
TimeCrypt Baseline	0.74	0.04	0.01	0.80
TimeCrypt Baseline	0.74	0.03	0.01	0.78
TimeCrypt Baseline	0.77	0.04	0.01	0.82
TimeCrypt Baseline	0.79	0.05	0.01	0.85
TimeCrypt Baseline	0.79	0.04	0.01	0.84
TimeCrypt Baseline	0.80	0.06	0.01	0.87
TimeCrypt Baseline	0.79	0.05	0.01	0.86
TimeCrypt Baseline	0.77	0.08	0.01	0.86
TimeCrypt Baseline	0.85	0.06	0.02	0.92
TimeCrypt Baseline	0.79	0.09	0.02	0.90
TimeCrypt Baseline	0.81	0.09	0.02	0.91
TimeCrypt Baseline	0.78	0.08	0.02	0.88
TimeCrypt Baseline	0.80	0.09	0.02	0.91
TimeCrypt Baseline	0.84	0.09	0.02	0.94
TimeCrypt Baseline	0.83	0.10	0.02	0.95
TimeCrypt Baseline	0.81	0.12	0.02	0.96
TimeCrypt Baseline	0.82	0.12	0.03	0.96
TimeCrypt Baseline	0.80	0.12	0.02	0.94
TimeCrypt Baseline	0.84	0.11	0.03	0.98
TimeCrypt Baseline	0.78	0.12	0.03	0.93
TimeCrypt Baseline	0.77	0.13	0.03	0.93
TimeCrypt Baseline	0.77	0.12	0.03	0.93
TimeCrypt Baseline	0.80	0.12	0.03	0.95
TimeCrypt Baseline	0.83	0.14	0.03	1.01
TimeCrypt Baseline	0.81	0.13	0.06	0.99
TimeCrypt Baseline	0.79	0.15	0.03	0.98
TimeCrypt Baseline	0.81	0.17	0.03	1.01
TimeCrypt Baseline	0.80	0.17	0.04	1.01
TimeCrypt Baseline	0.85	0.16	0.04	1.04
TimeCrypt Baseline	0.83	0.16	0.04	1.02
TimeCrypt Baseline	0.81	0.18	0.04	1.03
TimeCrypt Baseline	0.81	0.20	0.04	1.05
TimeCrypt Baseline	0.89	0.16	0.04	1.09
TimeCrypt Baseline	0.83	0.20	0.04	1.07
TimeCrypt Baseline	0.83	0.19	0.04	1.06
TimeCrypt Baseline	0.86	0.19	0.06	1.11
TimeCrypt Baseline	0.84	0.22	0.05	1.11
TimeCrypt Baseline	0.87	0.22	0.04	1.13
TimeCrypt Baseline	0.82	0.22	0.05	1.08
TimeCrypt Baseline	0.85	0.20	0.05	1.10
TimeCrypt Baseline	0.88	0.25	0.06	1.19
TimeCrypt Baseline	0.81	0.22	0.05	1.09
TimeCrypt Baseline	0.81	0.22	0.06	1.09
TimeCrypt Baseline	0.81	0.23	0.06	1.09
TimeCrypt Baseline	0.83	0.24	0.05	1.12
TimeCrypt Baseline	0.82	0.23	0.06	1.11
TimeCrypt Baseline	0.83	0.25	0.06	1.13
TimeCrypt Baseline	0.85	0.26	0.06	1.17
TimeCrypt Baseline	0.88	0.29	0.07	1.24
TimeCrypt Baseline	0.88	0.23	0.06	1.17
TimeCrypt Baseline	0.83	0.25	0.06	1.15
TimeCrypt Baseline	0.88	0.28	0.09	1.25
TimeCrypt Baseline	0.84	0.28	0.06	1.18
TimeCrypt Baseline	0.87	0.27	0.06	1.20
TimeCrypt Baseline	0.88	0.27	0.07	1.22
TimeCrypt Baseline	0.92	0.30	0.06	1.28
TimeCrypt Baseline	1.72	0.29	0.07	2.07
TimeCrypt Baseline	1.73	0.32	0.08	2.13
TimeCrypt Baseline	1.66	0.31	0.07	2.05
TimeCrypt Baseline	1.77	0.30	0.08	2.14
TimeCrypt Baseline	1.71	0.31	0.10	2.13
TimeCrypt Baseline	1.75	0.32	0.07	2.14
TimeCrypt Baseline	1.62	0.32	0.07	2.02
TimeCrypt Baseline	1.73	0.33	0.06	2.12
TimeCrypt Baseline	0.86	0.35	0.07	1.28
TimeCrypt Baseline	0.94	0.34	0.08	1.36
TimeCrypt Baseline	0.91	0.35	0.07	1.33
TimeCrypt Baseline	0.89	0.34	0.10	1.33
TimeCrypt Baseline	0.90	0.37	0.09	1.36
TimeCrypt Baseline	0.89	0.33	0.08	1.31
TimeCrypt Baseline	0.94	0.50	0.11	1.55
TimeCrypt Baseline	0.92	0.35	0.10	1.38
TimeCrypt Baseline	0.96	0.38	0.10	1.44
TimeCrypt Baseline	0.88	0.34	0.08	1.30
TimeCrypt Baseline	2.19	0.53	0.21	2.94
TimeCrypt Baseline	0.90	0.36	0.09	1.35
TimeCrypt Baseline	0.91	0.38	0.09	1.39
TimeCrypt Baseline	0.87	0.39	0.09	1.35
TimeCrypt Baseline	0.87	0.40	0.10	1.36
TimeCrypt Baseline	0.87	0.41	0.11	1.39
TimeCrypt Baseline	0.90	0.39	0.10	1.40
TimeCrypt Baseline	0.86	0.41	0.10	1.37
TimeCrypt Baseline	0.88	0.40	0.10	1.38
TimeCrypt Baseline	0.89	0.42	0.10	1.41
TimeCrypt Baseline	0.89	0.41	0.10	1.41
TimeCrypt Baseline	0.88	0.42	0.10	1.40
TimeCrypt Baseline	0.87	0.42	0.10	1.40
TimeCrypt Baseline	0.89	0.43	0.11	1.43
TimeCrypt Baseline	0.88	0.43	0.21	1.52
TimeCrypt Baseline	0.88	0.46	0.11	1.45
TimeCrypt Baseline	0.88	0.44	0.11	1.42
TimeCrypt Baseline	0.87	0.44	0.11	1.43
TimeCrypt Baseline	0.89	0.45	0.11	1.45
TimeCrypt Baseline	0.88	0.46	0.11	1.45
TimeCrypt Baseline	0.90	0.47	0.12	1.49
TimeCrypt Baseline	0.89	0.48	0.11	1.49
TimeCrypt Baseline	0.90	0.48	0.11	1.49
TimeCrypt Baseline	0.96	0.56	0.14	1.66
TimeCrypt Baseline	0.92	0.48	0.12	1.52
TimeCrypt Baseline	0.90	0.50	0.14	1.54
TimeCrypt Baseline	0.92	0.49	0.12	1.53
TimeCrypt Baseline	0.91	0.50	0.12	1.53
TimeCrypt Baseline	0.92	0.49	0.12	1.53
TimeCrypt Baseline	0.91	0.50	0.12	1.54
TimeCrypt Baseline	0.92	0.52	0.24	1.68
TimeCrypt Baseline	0.92	0.51	0.12	1.55
TimeCrypt Baseline	0.91	0.53	0.13	1.57
TimeCrypt Baseline	0.91	0.52	0.13	1.56
TimeCrypt Baseline	0.91	0.52	0.13	1.57
TimeCrypt Baseline	0.93	0.54	0.13	1.59
TimeCrypt Baseline	0.92	0.54	0.13	1.59
TimeCrypt Baseline	0.93	0.54	0.13	1.60
TimeCrypt Baseline	0.93	0.54	0.14	1.61
TimeCrypt Baseline	0.92	0.58	0.14	1.64
TimeCrypt Baseline	0.98	0.55	0.13	1.67
TimeCrypt Baseline	0.97	0.62	0.14	1.73
TimeCrypt Baseline	0.97	0.51	0.13	1.61
TimeCrypt Baseline	0.91	0.54	0.13	1.58
TimeCrypt Baseline	0.99	0.60	0.14	1.73
TimeCrypt Baseline	0.92	0.55	0.14	1.61
TimeCrypt Baseline	0.99	0.61	0.15	1.75
TimeCrypt Baseline	0.96	0.57	0.15	1.67
TimeCrypt Baseline	0.94	0.55	0.14	1.64
TimeCrypt Baseline	1.00	0.60	0.13	1.74
TimeCrypt Baseline	0.95	0.55	0.15	1.65
TimeCrypt Baseline	0.93	0.61	0.15	1.69
TimeCrypt Baseline	0.99	0.62	0.15	1.76
TimeCrypt Baseline	8.46	0.61	0.16	9.22
TimeCrypt Baseline	1.03	0.61	0.15	1.79
TimeCrypt Baseline	2.47	0.63	0.17	3.27
TimeCrypt Baseline	1.04	0.59	0.15	1.78
TimeCrypt Baseline	0.99	0.61	0.17	1.76
TimeCrypt Baseline	1.02	0.65	0.16	1.83
TimeCrypt Baseline	0.96	0.68	0.18	1.82
TimeCrypt Baseline	0.97	0.61	0.15	1.73
TimeCrypt Baseline	0.97	0.67	0.16	1.80
TimeCrypt Baseline	0.97	0.62	0.15	1.74
TimeCrypt Baseline	0.98	0.63	0.18	1.79
TimeCrypt Baseline	0.99	0.67	0.19	1.85
TimeCrypt Baseline	0.99	0.65	0.18	1.82
TimeCrypt Baseline	1.02	0.71	0.17	1.89
TimeCrypt Baseline	0.99	0.67	0.16	1.83
TimeCrypt Baseline	0.99	0.71	0.17	1.88
TimeCrypt Baseline	1.03	0.67	0.19	1.89
TimeCrypt Baseline	1.06	0.70	0.17	1.93
TimeCrypt Baseline	0.97	0.65	0.17	1.80
TimeCrypt Baseline	1.03	0.66	0.16	1.85
TimeCrypt Baseline	1.03	0.71	0.17	1.91
TimeCrypt Baseline	0.98	0.70	0.17	1.85
TimeCrypt Baseline	1.00	0.72	0.18	1.89
TimeCrypt Baseline	1.03	0.74	0.18	1.96
TimeCrypt Baseline	0.98	0.69	0.20	1.88
TimeCrypt Baseline	1.02	0.75	0.19	1.96
TimeCrypt Baseline	1.02	0.69	0.17	1.87
TimeCrypt Baseline	1.01	0.71	0.20	1.93
TimeCrypt Baseline	0.98	0.72	0.19	1.89
