Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt+S3	40.53	17.19	0.00	57.72
TimeCrypt+S3	40.89	17.18	0.00	58.06
TimeCrypt+S3	40.55	17.23	0.00	57.78
TimeCrypt+S3	40.90	17.19	0.00	58.09
TimeCrypt+S3	40.91	17.22	0.00	58.12
TimeCrypt+S3	40.72	17.17	0.00	57.89
TimeCrypt+S3	41.12	17.19	0.00	58.31
TimeCrypt+S3	40.90	17.17	0.00	58.08
TimeCrypt+S3	40.82	17.30	0.00	58.12
TimeCrypt+S3	41.07	17.17	0.00	58.24
TimeCrypt+S3	41.15	17.22	0.00	58.36
TimeCrypt+S3	40.73	17.36	0.00	58.09
TimeCrypt+S3	40.79	17.31	0.00	58.10
TimeCrypt+S3	40.77	17.19	0.00	57.96
TimeCrypt+S3	40.98	17.23	0.00	58.21
TimeCrypt+S3	40.77	17.21	0.00	57.98
TimeCrypt+S3	40.77	17.18	0.00	57.95
TimeCrypt+S3	40.96	17.19	0.00	58.15
TimeCrypt+S3	40.72	17.21	0.00	57.92
TimeCrypt+S3	41.10	17.19	0.00	58.29
TimeCrypt+S3	41.08	17.18	0.00	58.26
TimeCrypt+S3	40.97	17.19	0.00	58.17
TimeCrypt+S3	41.08	17.18	0.00	58.25
TimeCrypt+S3	40.91	17.18	0.00	58.09
TimeCrypt+S3	40.87	17.20	0.00	58.07
TimeCrypt+S3	41.46	17.19	0.00	58.65
TimeCrypt+S3	41.10	17.18	0.00	58.29
TimeCrypt+S3	41.20	17.20	0.00	58.39
TimeCrypt+S3	40.63	17.18	0.00	57.81
TimeCrypt+S3	40.73	17.17	0.00	57.90
TimeCrypt+S3	40.61	17.18	0.00	57.79
TimeCrypt+S3	40.64	17.28	0.00	57.92
TimeCrypt+S3	40.46	17.19	0.00	57.65
TimeCrypt+S3	40.69	17.18	0.00	57.87
TimeCrypt+S3	40.90	17.17	0.00	58.07
TimeCrypt+S3	40.66	17.19	0.00	57.85
TimeCrypt+S3	40.84	17.18	0.00	58.03
TimeCrypt+S3	40.70	17.27	0.00	57.97
TimeCrypt+S3	40.72	17.21	0.00	57.93
TimeCrypt+S3	40.71	17.18	0.00	57.88
TimeCrypt+S3	40.85	17.17	0.00	58.02
TimeCrypt+S3	40.91	17.22	0.00	58.13
TimeCrypt+S3	40.94	17.17	0.00	58.10
TimeCrypt+S3	41.08	17.20	0.00	58.28
TimeCrypt+S3	40.84	17.19	0.00	58.03
TimeCrypt+S3	41.01	17.20	0.00	58.21
TimeCrypt+S3	40.82	17.20	0.00	58.02
TimeCrypt+S3	40.87	17.20	0.00	58.07
TimeCrypt+S3	40.62	17.20	0.00	57.82
TimeCrypt+S3	40.84	17.20	0.00	58.04
TimeCrypt+S3	41.39	17.21	0.00	58.59
TimeCrypt+S3	40.87	17.18	0.00	58.04
TimeCrypt+S3	40.79	17.19	0.00	57.98
TimeCrypt+S3	41.06	17.24	0.00	58.30
TimeCrypt+S3	40.90	17.22	0.00	58.12
TimeCrypt+S3	40.97	17.24	0.00	58.21
TimeCrypt+S3	40.92	17.17	0.00	58.09
TimeCrypt+S3	41.26	17.20	0.00	58.46
TimeCrypt+S3	40.74	17.27	0.00	58.01
TimeCrypt+S3	40.83	17.19	0.00	58.02
TimeCrypt+S3	41.00	17.17	0.00	58.16
TimeCrypt+S3	40.94	17.19	0.00	58.13
TimeCrypt+S3	42.01	17.18	0.00	59.19
TimeCrypt+S3	40.92	17.20	0.00	58.11
TimeCrypt+S3	40.76	17.18	0.00	57.94
TimeCrypt+S3	40.95	17.21	0.00	58.16
TimeCrypt+S3	41.19	17.20	0.00	58.39
TimeCrypt+S3	41.20	17.20	0.00	58.39
TimeCrypt+S3	40.90	17.17	0.00	58.07
TimeCrypt+S3	41.60	17.18	0.00	58.78
TimeCrypt+S3	40.70	17.17	0.00	57.88
TimeCrypt+S3	40.54	17.19	0.00	57.73
TimeCrypt+S3	41.03	17.20	0.00	58.23
TimeCrypt+S3	41.20	17.24	0.00	58.44
TimeCrypt+S3	41.05	17.17	0.00	58.23
TimeCrypt+S3	41.22	17.27	0.00	58.49
TimeCrypt+S3	40.82	17.29	0.00	58.11
TimeCrypt+S3	40.74	17.29	0.00	58.03
TimeCrypt+S3	41.12	17.21	0.00	58.33
TimeCrypt+S3	41.00	17.19	0.00	58.19
TimeCrypt+S3	40.46	17.19	0.00	57.65
TimeCrypt+S3	41.01	17.16	0.00	58.17
TimeCrypt+S3	41.48	17.20	0.00	58.68
TimeCrypt+S3	40.99	17.20	0.00	58.19
TimeCrypt+S3	41.34	17.18	0.00	58.52
TimeCrypt+S3	40.82	17.21	0.00	58.03
TimeCrypt+S3	41.43	17.19	0.00	58.63
TimeCrypt+S3	41.55	17.20	0.00	58.75
TimeCrypt+S3	44.04	17.17	0.00	61.21
TimeCrypt+S3	40.87	17.21	0.00	58.08
TimeCrypt+S3	41.07	17.17	0.00	58.24
TimeCrypt+S3	41.32	17.18	0.00	58.49
TimeCrypt+S3	41.02	17.19	0.00	58.21
TimeCrypt+S3	41.99	17.18	0.00	59.17
TimeCrypt+S3	40.88	17.20	0.00	58.08
TimeCrypt+S3	41.14	17.23	0.00	58.37
TimeCrypt+S3	40.83	17.20	0.00	58.03
TimeCrypt+S3	40.56	17.24	0.00	57.79
TimeCrypt+S3	40.99	17.25	0.00	58.24
TimeCrypt+S3	41.52	17.18	0.00	58.70
TimeCrypt+S3	41.21	17.20	0.00	58.41
TimeCrypt+S3	41.05	17.18	0.00	58.23
TimeCrypt+S3	41.61	17.28	0.00	58.88
TimeCrypt+S3	41.14	17.19	0.00	58.33
TimeCrypt+S3	40.97	17.17	0.00	58.14
TimeCrypt+S3	41.60	17.29	0.00	58.89
TimeCrypt+S3	41.53	17.31	0.00	58.84
TimeCrypt+S3	41.08	17.22	0.00	58.30
TimeCrypt+S3	40.61	17.23	0.00	57.84
TimeCrypt+S3	40.99	17.25	0.00	58.23
TimeCrypt+S3	40.94	17.21	0.00	58.15
TimeCrypt+S3	40.91	17.19	0.00	58.09
TimeCrypt+S3	40.98	17.24	0.00	58.22
TimeCrypt+S3	41.18	17.21	0.00	58.38
TimeCrypt+S3	41.01	17.20	0.00	58.21
TimeCrypt+S3	40.90	17.20	0.00	58.10
TimeCrypt+S3	40.74	17.21	0.00	57.94
TimeCrypt+S3	41.10	17.21	0.00	58.31
TimeCrypt+S3	41.29	17.20	0.00	58.49
TimeCrypt+S3	41.75	17.20	0.00	58.95
TimeCrypt+S3	41.40	17.21	0.00	58.61
TimeCrypt+S3	41.63	17.19	0.00	58.82
TimeCrypt+S3	41.52	17.22	0.00	58.73
TimeCrypt+S3	41.24	17.20	0.00	58.45
TimeCrypt+S3	40.62	17.19	0.00	57.81
TimeCrypt+S3	41.07	17.28	0.00	58.34
TimeCrypt+S3	40.75	17.18	0.00	57.93
TimeCrypt+S3	40.85	17.19	0.00	58.04
TimeCrypt+S3	40.88	17.23	0.00	58.12
TimeCrypt+S3	41.44	17.25	0.00	58.69
TimeCrypt+S3	41.34	17.17	0.00	58.51
TimeCrypt+S3	42.12	17.24	0.00	59.36
TimeCrypt+S3	40.97	17.19	0.00	58.15
TimeCrypt+S3	40.99	17.22	0.00	58.21
TimeCrypt+S3	41.58	17.19	0.00	58.77
TimeCrypt+S3	41.17	17.20	0.00	58.37
TimeCrypt+S3	41.58	17.18	0.00	58.76
TimeCrypt+S3	41.13	17.20	0.00	58.33
TimeCrypt+S3	41.33	17.18	0.00	58.51
TimeCrypt+S3	41.89	17.22	0.00	59.12
TimeCrypt+S3	41.65	17.30	0.00	58.95
TimeCrypt+S3	40.93	17.21	0.00	58.14
TimeCrypt+S3	41.10	17.20	0.00	58.30
TimeCrypt+S3	41.30	17.22	0.00	58.52
TimeCrypt+S3	40.81	17.17	0.00	57.99
TimeCrypt+S3	40.74	17.18	0.00	57.92
TimeCrypt+S3	41.71	17.17	0.00	58.88
TimeCrypt+S3	41.34	17.21	0.00	58.55
TimeCrypt+S3	41.10	17.20	0.00	58.30
TimeCrypt+S3	41.27	17.18	0.00	58.45
TimeCrypt+S3	44.61	17.22	0.00	61.83
TimeCrypt+S3	41.35	17.19	0.00	58.55
TimeCrypt+S3	41.64	17.18	0.00	58.82
TimeCrypt+S3	41.40	17.19	0.00	58.59
TimeCrypt+S3	41.26	17.20	0.00	58.46
TimeCrypt+S3	42.51	17.19	0.00	59.69
TimeCrypt+S3	40.15	17.16	0.00	57.31
TimeCrypt+S3	49.12	17.18	0.00	66.29
TimeCrypt+S3	40.78	17.21	0.00	57.99
TimeCrypt+S3	40.99	17.23	0.00	58.22
TimeCrypt+S3	40.74	17.21	0.00	57.95
TimeCrypt+S3	40.71	17.22	0.00	57.94
TimeCrypt+S3	40.69	17.25	0.00	57.94
TimeCrypt+S3	40.79	17.18	0.00	57.97
TimeCrypt+S3	40.73	17.19	0.00	57.91
TimeCrypt+S3	40.90	17.23	0.00	58.12
TimeCrypt+S3	40.77	17.21	0.00	57.98
TimeCrypt+S3	40.65	17.21	0.00	57.86
TimeCrypt+S3	40.83	17.21	0.00	58.04
TimeCrypt+S3	41.57	17.24	0.00	58.81
TimeCrypt+S3	42.40	17.17	0.00	59.57
TimeCrypt+S3	42.43	17.19	0.00	59.63
TimeCrypt+S3	42.79	17.17	0.00	59.95
TimeCrypt+S3	43.15	17.24	0.00	60.39
TimeCrypt+S3	42.71	17.19	0.00	59.90
TimeCrypt+S3	40.54	17.18	0.00	57.72
TimeCrypt+S3	40.35	17.22	0.00	57.57
TimeCrypt+S3	40.91	17.22	0.00	58.14
TimeCrypt+S3	40.95	17.17	0.00	58.13
TimeCrypt+S3	40.90	17.20	0.00	58.10
TimeCrypt+S3	40.53	17.24	0.00	57.76
TimeCrypt+S3	40.84	17.27	0.00	58.10
TimeCrypt+S3	40.95	17.22	0.00	58.17
TimeCrypt+S3	41.02	17.20	0.00	58.22
TimeCrypt+S3	40.97	17.18	0.00	58.14
TimeCrypt+S3	40.99	17.18	0.00	58.17
TimeCrypt+S3	41.21	17.17	0.00	58.38
TimeCrypt+S3	41.22	17.29	0.00	58.51
TimeCrypt+S3	40.84	17.18	0.00	58.02
TimeCrypt+S3	40.98	17.23	0.00	58.21
TimeCrypt+S3	40.79	17.18	0.00	57.97
TimeCrypt+S3	40.93	17.23	0.00	58.15
TimeCrypt+S3	41.33	17.22	0.00	58.55
TimeCrypt+S3	41.82	17.20	0.00	59.03
TimeCrypt+S3	40.63	17.20	0.00	57.84
TimeCrypt+S3	41.35	17.18	0.00	58.53
TimeCrypt+S3	40.91	17.19	0.00	58.10
TimeCrypt+S3	41.15	17.19	0.00	58.34
TimeCrypt+S3	41.03	17.17	0.00	58.21
TimeCrypt+S3	40.96	17.21	0.00	58.17
TimeCrypt+S3	40.59	17.16	0.00	57.76
TimeCrypt+S3	41.17	17.20	0.00	58.36
TimeCrypt+S3	40.69	17.21	0.00	57.90
TimeCrypt+S3	41.51	17.20	0.00	58.70
TimeCrypt+S3	41.16	17.27	0.00	58.43
TimeCrypt+S3	40.88	17.19	0.00	58.08
TimeCrypt+S3	40.72	17.22	0.00	57.94
TimeCrypt+S3	40.59	17.17	0.00	57.76
TimeCrypt+S3	40.90	17.20	0.00	58.10
TimeCrypt+S3	41.59	17.18	0.00	58.78
TimeCrypt+S3	41.15	17.17	0.00	58.32
TimeCrypt+S3	41.11	17.18	0.00	58.30
TimeCrypt+S3	40.96	17.18	0.00	58.15
TimeCrypt+S3	41.06	17.19	0.00	58.25
TimeCrypt+S3	40.98	17.22	0.00	58.20
TimeCrypt+S3	40.96	17.20	0.00	58.15
TimeCrypt+S3	41.05	17.18	0.00	58.24
TimeCrypt+S3	40.75	17.19	0.00	57.93
TimeCrypt+S3	40.95	17.18	0.00	58.13
TimeCrypt+S3	41.11	17.20	0.00	58.31
TimeCrypt+S3	40.63	17.17	0.00	57.81
TimeCrypt+S3	40.68	17.18	0.00	57.86
TimeCrypt+S3	40.87	17.18	0.00	58.05
TimeCrypt+S3	40.73	17.19	0.00	57.92
TimeCrypt+S3	40.35	17.16	0.00	57.51
TimeCrypt+S3	40.75	17.21	0.00	57.96
TimeCrypt+S3	40.99	17.24	0.00	58.23
TimeCrypt+S3	40.43	17.18	0.00	57.61
TimeCrypt+S3	40.39	17.20	0.00	57.59
TimeCrypt+S3	40.68	17.24	0.00	57.92
TimeCrypt+S3	41.82	17.25	0.00	59.07
TimeCrypt+S3	41.40	17.22	0.00	58.61
TimeCrypt+S3	41.37	17.25	0.00	58.62
TimeCrypt+S3	40.71	17.18	0.00	57.89
TimeCrypt+S3	40.84	17.21	0.00	58.05
TimeCrypt+S3	41.24	17.20	0.00	58.44
TimeCrypt+S3	40.40	17.22	0.00	57.61
TimeCrypt+S3	41.05	17.18	0.00	58.23
TimeCrypt+S3	40.74	17.19	0.00	57.93
TimeCrypt+S3	40.63	17.18	0.00	57.81
TimeCrypt+S3	40.78	17.21	0.00	57.99
TimeCrypt+S3	40.60	17.19	0.00	57.79
TimeCrypt+S3	40.94	17.21	0.00	58.16
TimeCrypt+S3	41.16	17.17	0.00	58.33
TimeCrypt+S3	40.81	17.22	0.00	58.04
TimeCrypt+S3	41.15	17.18	0.00	58.33
TimeCrypt+S3	40.91	17.21	0.00	58.12
TimeCrypt+S3	40.97	17.19	0.00	58.16
TimeCrypt+S3	40.89	17.20	0.00	58.09
TimeCrypt+S3	41.00	17.21	0.00	58.21
TimeCrypt+S3	40.96	17.17	0.00	58.12
TimeCrypt+S3	41.53	17.18	0.00	58.71
TimeCrypt+S3	40.77	17.20	0.00	57.96
TimeCrypt+S3	40.73	17.23	0.00	57.96
TimeCrypt+S3	40.55	17.24	0.00	57.79
TimeCrypt+S3	41.11	17.17	0.00	58.28
TimeCrypt+S3	40.44	17.17	0.00	57.60
TimeCrypt+S3	41.22	17.20	0.00	58.42
TimeCrypt+S3	40.88	17.19	0.00	58.07
TimeCrypt+S3	40.86	17.17	0.00	58.03
TimeCrypt+S3	40.59	17.21	0.00	57.80
TimeCrypt+S3	41.09	17.17	0.00	58.26
TimeCrypt+S3	41.07	17.26	0.00	58.34
TimeCrypt+S3	40.98	17.20	0.00	58.18
TimeCrypt+S3	40.94	17.20	0.00	58.14
TimeCrypt+S3	41.17	17.18	0.00	58.35
TimeCrypt+S3	41.00	17.17	0.00	58.17
TimeCrypt+S3	41.42	17.27	0.00	58.69
TimeCrypt+S3	40.67	17.25	0.00	57.92
TimeCrypt+S3	40.97	17.17	0.00	58.14
TimeCrypt+S3	41.10	17.19	0.00	58.29
TimeCrypt+S3	40.69	17.23	0.00	57.92
TimeCrypt+S3	41.00	17.18	0.00	58.17
TimeCrypt+S3	41.17	17.21	0.00	58.38
TimeCrypt+S3	41.10	17.18	0.00	58.28
TimeCrypt+S3	41.20	17.19	0.00	58.38
TimeCrypt+S3	40.90	17.19	0.00	58.09
TimeCrypt+S3	41.07	17.16	0.00	58.23
TimeCrypt+S3	41.46	17.17	0.00	58.63
TimeCrypt+S3	41.02	17.18	0.00	58.19
TimeCrypt+S3	40.93	17.16	0.00	58.09
TimeCrypt+S3	41.13	17.19	0.00	58.32
TimeCrypt+S3	41.35	17.21	0.00	58.56
TimeCrypt+S3	41.27	17.21	0.00	58.49
TimeCrypt+S3	40.39	17.19	0.00	57.58
TimeCrypt+S3	40.46	17.17	0.00	57.63
TimeCrypt+S3	41.13	17.19	0.00	58.33
TimeCrypt+S3	40.90	17.17	0.00	58.07
TimeCrypt+S3	40.79	17.25	0.00	58.04
TimeCrypt+S3	40.59	17.19	0.00	57.78
TimeCrypt+S3	41.49	17.23	0.00	58.72
TimeCrypt+S3	41.12	17.17	0.00	58.29
TimeCrypt+S3	40.41	17.21	0.00	57.62
TimeCrypt+S3	40.79	17.19	0.00	57.98
TimeCrypt+S3	40.85	17.19	0.00	58.04
TimeCrypt+S3	41.29	17.21	0.00	58.50
TimeCrypt+S3	40.82	17.22	0.00	58.04
TimeCrypt+S3	41.12	17.17	0.00	58.30
TimeCrypt+S3	41.10	17.20	0.00	58.31
TimeCrypt+S3	41.10	17.17	0.00	58.27
TimeCrypt+S3	40.60	17.18	0.00	57.77
TimeCrypt+S3	40.75	17.18	0.00	57.93
TimeCrypt+S3	40.96	17.19	0.00	58.15
TimeCrypt+S3	41.12	17.18	0.00	58.30
TimeCrypt+S3	40.81	17.17	0.00	57.98
TimeCrypt+S3	40.64	17.18	0.00	57.83
TimeCrypt+S3	41.60	17.22	0.00	58.82
TimeCrypt+S3	40.88	17.25	0.00	58.13
TimeCrypt+S3	40.96	17.20	0.00	58.16
TimeCrypt+S3	41.10	17.18	0.00	58.28
TimeCrypt+S3	40.90	17.19	0.00	58.09
TimeCrypt+S3	41.40	17.17	0.00	58.57
TimeCrypt+S3	40.87	17.21	0.00	58.08
TimeCrypt+S3	41.09	17.18	0.00	58.26
TimeCrypt+S3	41.11	17.20	0.00	58.31
TimeCrypt+S3	41.65	17.19	0.00	58.83
TimeCrypt+S3	40.91	17.24	0.00	58.15
TimeCrypt+S3	40.96	17.23	0.00	58.19
TimeCrypt+S3	40.84	17.20	0.00	58.04
TimeCrypt+S3	41.08	17.20	0.00	58.28
TimeCrypt+S3	41.13	17.17	0.00	58.30
TimeCrypt+S3	40.98	17.20	0.00	58.18
TimeCrypt+S3	41.05	17.36	0.00	58.41
TimeCrypt+S3	41.45	17.19	0.00	58.63
TimeCrypt+S3	40.67	17.24	0.00	57.91
TimeCrypt+S3	41.02	17.40	0.00	58.43
TimeCrypt+S3	41.09	17.18	0.00	58.27
TimeCrypt+S3	41.29	17.18	0.00	58.47
TimeCrypt+S3	40.81	17.20	0.00	58.02
TimeCrypt+S3	40.77	17.20	0.00	57.97
TimeCrypt+S3	40.99	17.27	0.00	58.26
TimeCrypt+S3	41.29	17.20	0.00	58.49
TimeCrypt+S3	40.82	17.19	0.00	58.02
TimeCrypt+S3	40.61	17.24	0.00	57.84
TimeCrypt+S3	41.13	17.19	0.00	58.33
TimeCrypt+S3	41.16	17.18	0.00	58.35
TimeCrypt+S3	40.84	17.20	0.00	58.04
TimeCrypt+S3	41.10	17.19	0.00	58.29
TimeCrypt+S3	40.98	17.21	0.00	58.20
TimeCrypt+S3	40.96	17.18	0.00	58.14
TimeCrypt+S3	40.88	17.25	0.00	58.13
TimeCrypt+S3	41.49	17.18	0.00	58.67
TimeCrypt+S3	41.26	17.24	0.00	58.49
TimeCrypt+S3	41.09	17.17	0.00	58.26
TimeCrypt+S3	41.25	17.17	0.00	58.43
TimeCrypt+S3	41.43	17.26	0.00	58.69
TimeCrypt+S3	41.34	17.18	0.00	58.52
TimeCrypt+S3	41.25	17.18	0.00	58.43
TimeCrypt+S3	40.28	17.19	0.00	57.47
TimeCrypt+S3	41.32	17.25	0.00	58.57
TimeCrypt+S3	42.00	17.23	0.00	59.22
TimeCrypt+S3	41.08	17.20	0.00	58.28
TimeCrypt+S3	40.93	17.19	0.00	58.12
TimeCrypt+S3	40.67	17.20	0.00	57.87
TimeCrypt+S3	41.43	17.25	0.00	58.68
TimeCrypt+S3	41.26	17.19	0.00	58.45
TimeCrypt+S3	41.52	17.17	0.00	58.70
TimeCrypt+S3	41.05	17.18	0.00	58.24
TimeCrypt+S3	41.89	17.22	0.00	59.11
TimeCrypt+S3	41.31	17.18	0.00	58.49
TimeCrypt+S3	41.48	17.19	0.00	58.67
TimeCrypt+S3	41.35	17.27	0.00	58.62
TimeCrypt+S3	41.06	17.20	0.00	58.26
TimeCrypt+S3	41.51	17.18	0.00	58.69
TimeCrypt+S3	40.98	17.18	0.00	58.15
TimeCrypt+S3	40.65	17.19	0.00	57.83
TimeCrypt+S3	40.81	17.19	0.00	58.01
TimeCrypt+S3	43.59	17.20	0.00	60.79
TimeCrypt+S3	41.04	17.30	0.00	58.34
TimeCrypt+S3	41.18	17.20	0.00	58.37
TimeCrypt+S3	40.78	17.24	0.00	58.03
TimeCrypt+S3	41.59	17.19	0.00	58.79
TimeCrypt+S3	41.48	17.21	0.00	58.69
TimeCrypt+S3	41.28	17.17	0.00	58.45
TimeCrypt+S3	41.05	17.24	0.00	58.29
TimeCrypt+S3	41.27	17.18	0.00	58.46
TimeCrypt+S3	40.98	17.25	0.00	58.23
TimeCrypt+S3	41.28	17.18	0.00	58.46
TimeCrypt+S3	41.54	17.18	0.00	58.72
TimeCrypt+S3	41.55	17.21	0.00	58.76
TimeCrypt+S3	40.85	17.18	0.00	58.03
TimeCrypt+S3	41.45	17.17	0.00	58.62
TimeCrypt+S3	40.81	17.25	0.00	58.06
TimeCrypt+S3	41.39	17.18	0.00	58.57
TimeCrypt+S3	40.72	17.43	0.00	58.15
TimeCrypt+S3	41.04	17.18	0.00	58.22
TimeCrypt+S3	40.90	17.20	0.00	58.10
TimeCrypt+S3	41.21	17.20	0.00	58.41
TimeCrypt+S3	42.67	17.19	0.00	59.87
TimeCrypt+S3	41.17	17.26	0.00	58.43
TimeCrypt+S3	41.15	17.23	0.00	58.38
TimeCrypt+S3	41.33	17.30	0.00	58.63
TimeCrypt+S3	41.23	17.30	0.00	58.54
TimeCrypt+S3	41.23	17.19	0.00	58.42
TimeCrypt+S3	41.67	17.24	0.00	58.91
TimeCrypt+S3	41.48	17.22	0.00	58.70
TimeCrypt+S3	41.23	17.19	0.00	58.41
TimeCrypt+S3	41.33	17.21	0.00	58.54
TimeCrypt+S3	41.42	17.18	0.00	58.60
TimeCrypt+S3	41.42	17.17	0.00	58.59
TimeCrypt+S3	41.18	17.19	0.00	58.37
TimeCrypt+S3	41.54	17.18	0.00	58.72
TimeCrypt+S3	41.24	17.19	0.00	58.43
TimeCrypt+S3	41.41	17.21	0.00	58.62
TimeCrypt+S3	41.81	17.18	0.00	58.99
TimeCrypt+S3	41.17	17.18	0.00	58.35
TimeCrypt+S3	41.46	17.17	0.00	58.63
TimeCrypt+S3	41.67	17.18	0.00	58.86
TimeCrypt+S3	40.66	17.18	0.00	57.83

*** TimeCrypt EC El Gamal SUM ***
TimeCrypt+S3	0.97	0.98	0.00	1.95
TimeCrypt+S3	1.17	0.97	0.00	2.14
TimeCrypt+S3	1.72	0.99	0.00	2.71
TimeCrypt+S3	1.00	0.97	0.00	1.96
TimeCrypt+S3	1.11	0.97	0.00	2.08
TimeCrypt+S3	1.78	0.99	0.00	2.77
TimeCrypt+S3	2.31	0.99	0.00	3.30
TimeCrypt+S3	1.09	1.01	0.00	2.10
TimeCrypt+S3	1.77	0.98	0.00	2.75
TimeCrypt+S3	2.40	1.00	0.00	3.40
TimeCrypt+S3	2.89	0.98	0.00	3.87
TimeCrypt+S3	1.87	0.98	0.00	2.85
TimeCrypt+S3	2.34	0.99	0.00	3.33
TimeCrypt+S3	3.01	0.99	0.00	4.00
TimeCrypt+S3	3.63	1.00	0.00	4.63
TimeCrypt+S3	0.99	0.99	0.00	1.99
TimeCrypt+S3	1.06	1.01	0.00	2.07
TimeCrypt+S3	1.74	1.00	0.00	2.74
TimeCrypt+S3	2.31	0.99	0.00	3.30
TimeCrypt+S3	1.04	1.02	0.00	2.06
TimeCrypt+S3	1.92	1.02	0.00	2.94
TimeCrypt+S3	2.32	1.01	0.00	3.33
TimeCrypt+S3	3.33	1.02	0.00	4.34
TimeCrypt+S3	2.42	1.04	0.00	3.46
TimeCrypt+S3	2.44	1.03	0.00	3.46
TimeCrypt+S3	3.14	1.04	0.00	4.17
TimeCrypt+S3	3.60	1.03	0.00	4.63
TimeCrypt+S3	2.34	1.02	0.00	3.36
TimeCrypt+S3	2.94	1.03	0.00	3.98
TimeCrypt+S3	3.77	1.04	0.00	4.82
TimeCrypt+S3	4.16	1.04	0.00	5.20
TimeCrypt+S3	2.52	1.05	0.00	3.57
TimeCrypt+S3	2.44	1.04	0.00	3.47
TimeCrypt+S3	2.41	1.04	0.00	3.45
TimeCrypt+S3	2.89	1.04	0.00	3.93
TimeCrypt+S3	2.34	1.06	0.00	3.39
TimeCrypt+S3	2.48	1.06	0.00	3.54
TimeCrypt+S3	3.05	1.04	0.00	4.09
TimeCrypt+S3	3.54	1.07	0.00	4.61
TimeCrypt+S3	2.53	1.07	0.00	3.60
TimeCrypt+S3	3.02	1.07	0.00	4.09
TimeCrypt+S3	3.64	1.06	0.00	4.71
TimeCrypt+S3	4.13	1.10	0.00	5.23
TimeCrypt+S3	3.72	1.09	0.00	4.82
TimeCrypt+S3	3.61	1.08	0.00	4.69
TimeCrypt+S3	4.24	1.08	0.00	5.32
TimeCrypt+S3	4.71	1.09	0.00	5.80
TimeCrypt+S3	1.76	1.09	0.00	2.85
TimeCrypt+S3	2.46	1.09	0.00	3.55
TimeCrypt+S3	2.96	1.09	0.00	4.05
TimeCrypt+S3	3.56	1.11	0.00	4.68
TimeCrypt+S3	2.35	1.09	0.00	3.43
TimeCrypt+S3	2.96	1.09	0.00	4.06
TimeCrypt+S3	3.52	1.10	0.00	4.62
TimeCrypt+S3	4.15	1.11	0.00	5.26
TimeCrypt+S3	3.00	1.11	0.00	4.11
TimeCrypt+S3	3.49	1.08	0.00	4.57
TimeCrypt+S3	4.23	1.09	0.00	5.32
TimeCrypt+S3	4.80	1.11	0.00	5.92
TimeCrypt+S3	3.61	1.15	0.00	4.76
TimeCrypt+S3	4.20	1.11	0.00	5.30
TimeCrypt+S3	4.77	1.12	0.00	5.89
TimeCrypt+S3	5.36	1.11	0.00	6.47
TimeCrypt+S3	2.41	1.11	0.00	3.52
TimeCrypt+S3	2.36	1.13	0.00	3.49
TimeCrypt+S3	2.38	1.14	0.00	3.52
TimeCrypt+S3	2.30	1.14	0.00	3.43
TimeCrypt+S3	2.36	1.14	0.00	3.50
TimeCrypt+S3	2.24	1.13	0.00	3.37
TimeCrypt+S3	2.46	1.13	0.00	3.59
TimeCrypt+S3	2.95	1.15	0.00	4.10
TimeCrypt+S3	2.22	1.12	0.00	3.34
TimeCrypt+S3	2.30	1.13	0.00	3.43
TimeCrypt+S3	2.90	1.13	0.00	4.03
TimeCrypt+S3	3.55	1.13	0.00	4.68
TimeCrypt+S3	2.40	1.15	0.00	3.54
TimeCrypt+S3	2.90	1.14	0.00	4.03
TimeCrypt+S3	3.50	1.15	0.00	4.65
TimeCrypt+S3	4.17	1.18	0.00	5.35
TimeCrypt+S3	2.55	1.19	0.00	3.74
TimeCrypt+S3	2.35	1.18	0.00	3.53
TimeCrypt+S3	2.43	1.15	0.00	3.59
TimeCrypt+S3	3.05	1.14	0.00	4.19
TimeCrypt+S3	2.45	1.15	0.00	3.61
TimeCrypt+S3	2.56	1.16	0.00	3.72
TimeCrypt+S3	2.90	1.16	0.00	4.05
TimeCrypt+S3	3.61	1.17	0.00	4.78
TimeCrypt+S3	2.48	1.16	0.00	3.64
TimeCrypt+S3	2.91	1.16	0.00	4.08
TimeCrypt+S3	3.61	1.19	0.00	4.80
TimeCrypt+S3	4.11	1.16	0.00	5.28
TimeCrypt+S3	2.95	1.20	0.00	4.15
TimeCrypt+S3	3.51	1.18	0.00	4.69
TimeCrypt+S3	4.19	1.18	0.00	5.37
TimeCrypt+S3	4.75	1.18	0.00	5.93
TimeCrypt+S3	1.72	1.17	0.00	2.89
TimeCrypt+S3	2.40	1.19	0.00	3.59
TimeCrypt+S3	3.00	1.21	0.00	4.22
TimeCrypt+S3	3.55	1.19	0.00	4.74
TimeCrypt+S3	2.39	1.20	0.00	3.59
TimeCrypt+S3	2.90	1.19	0.00	4.09
TimeCrypt+S3	3.64	1.19	0.00	4.83
TimeCrypt+S3	4.18	1.21	0.00	5.39
TimeCrypt+S3	3.03	1.22	0.00	4.25
TimeCrypt+S3	3.55	1.20	0.00	4.75
TimeCrypt+S3	4.18	1.23	0.00	5.41
