*** S3 SUM ***
S3	1918.00	326.00	12.00	2256.00
S3	1977.00	329.00	12.00	2318.00
S3	1939.00	335.00	12.00	2286.00
S3	1962.00	334.00	12.00	2308.00
S3	2018.00	339.00	13.00	2370.00
S3	2479.00	339.00	13.00	2831.00
S3	2128.00	341.00	13.00	2482.00
S3	2068.00	347.00	13.00	2428.00
S3	1993.00	347.00	13.00	2353.00
S3	3400.00	363.00	13.00	3776.00
S3	2361.00	365.00	13.00	2739.00
S3	2545.00	309.00	49.00	2903.00
S3	2212.00	348.00	13.00	2573.00
S3	2123.00	351.00	13.00	2487.00
S3	2230.00	311.00	15.00	2556.00
S3	2232.00	375.00	13.00	2620.00
S3	2738.00	309.00	15.00	3062.00
S3	2174.00	346.00	13.00	2533.00
S3	2259.00	313.00	52.00	2624.00
S3	2696.00	345.00	13.00	3054.00
S3	2377.00	319.00	16.00	2712.00
S3	2351.00	353.00	13.00	2717.00
S3	2217.00	315.00	15.00	2547.00
S3	2169.00	354.00	13.00	2536.00
S3	2216.00	317.00	15.00	2548.00
S3	2286.00	354.00	14.00	2654.00
S3	2255.00	323.00	15.00	2593.00
S3	2332.00	363.00	14.00	2709.00
S3	2179.00	329.00	16.00	2524.00
S3	2278.00	338.00	29.00	2645.00
S3	2211.00	346.00	13.00	2570.00
S3	2276.00	332.00	16.00	2624.00
S3	2235.00	362.00	14.00	2611.00
S3	2211.00	368.00	31.00	2610.00
S3	2361.00	337.00	17.00	2715.00
S3	2388.00	363.00	13.00	2764.00
S3	2300.00	333.00	16.00	2649.00
S3	2491.00	423.00	14.00	2928.00
S3	2866.00	339.00	17.00	3222.00
S3	2243.00	375.00	14.00	2632.00
S3	2452.00	345.00	17.00	2814.00
S3	2312.00	400.00	15.00	2727.00
S3	2346.00	348.00	17.00	2711.00
S3	2362.00	409.00	14.00	2785.00
S3	2371.00	340.00	17.00	2728.00
S3	3031.00	384.00	16.00	3431.00
S3	2323.00	352.00	18.00	2693.00
S3	2336.00	425.00	15.00	2776.00
S3	2324.00	414.00	15.00	2753.00
S3	2431.00	419.00	15.00	2865.00
S3	2408.00	344.00	17.00	2769.00
S3	2319.00	381.00	15.00	2715.00
S3	2414.00	373.00	15.00	2802.00
S3	2463.00	370.00	15.00	2848.00
S3	3787.00	384.00	16.00	4187.00
S3	3078.00	392.00	16.00	3486.00
S3	2810.00	404.00	16.00	3230.00
S3	2582.00	443.00	15.00	3040.00
S3	2943.00	433.00	15.00	3391.00
S3	2636.00	435.00	15.00	3086.00
S3	2689.00	437.00	15.00	3141.00
S3	3353.00	434.00	15.00	3802.00
S3	2686.00	430.00	15.00	3131.00
S3	3889.00	436.00	15.00	4340.00
